_feat_WienerPolarity,_feat_BondCount,_feat_fr_NH0,_feat_Refractivity,_feat_LargestRingSize,_feat_HeteroaliphaticRingCount,_feat_fr_quatN,_feat_AromaticAtomCount,_feat_AtomCount_C,_feat_fr_amidine,_feat_CyclomaticNumber,_feat_LengthPerpendicularToTheMinArea,_feat_fr_guanido,_feat_donorcount,_feat_fr_NH2,_feat_minimalprojectionsize,_feat_AtomCount_N,_feat_WienerIndex,_feat_AvgPol,_feat_donsitecount,_feat_Hacceptorcount,_feat_ASA-,_feat_fr_Ar_NH,_feat_HeteroaromaticRing Count,_feat_Accsitecount,_feat_acceptorcount,_feat_ASA,_feat_CarboaromaticRingCount,_feat_BalabanIndex,_feat_SmallestRingSize,_feat_RingAtomCount,_feat_PolarSurfaceArea,_feat_MinimalProjectionArea,_feat_MaximalProjectionArea,_feat_CarboRingCount,_feat_CarboaliphaticRingCount,_feat_VanderWaalsSurfaceArea,_feat_ASA_H,_feat_ASA+,_feat_fr_piperdine,_feat_Aliphatic AtomCount,_feat_AliphaticRingCount,_feat_AromaticRingCount,_feat_LengthPerpendicularToTheMaxArea,_feat_HyperWienerIndex,_feat_MolPol,_feat_fr_Imine,_feat_RotatableBondCount,_feat_maximalprojectionsize,_feat_ChainAtomCount,_feat_MinimalProjectionRadius,_feat_VanderWaalsVolume,_feat_ASA_P,_feat_fr_NH1,_feat_MaximalProjectionRadius,_feat_Hdonorcount,_feat_fr_pyridine,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,_out_crystalscore,solvent_Dimethyl sulfoxide,solvent_Dimethylformamide,solvent_Gamma-Butyrolactone
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.3065115166971762,0.4493347002733309,4.636092546904051,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.9686625134957372,0.682550717400662,1.1170459378899151,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.0406909347876114,0.0805372957029437,5.643692804925604,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.0568775964054864,0.1065689935489235,5.634805099720997,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.6148758663968396,1.256508573641439,3.5705481556858056,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.7448207676905151,0.67669424468539,7.326122490428912,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.3392131491014308,1.7798347572536533,3.5767255746402795,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.4767515775685639,0.2915426996811059,3.6163244140920336,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.6299959235399628,0.7522540928017224,7.3367400592556224,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.253443594703232,0.7441147647110673,8.047313215252013,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.178697760639161,0.7926190565491329,7.891775515235546,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.3649747521875129,1.631886577467898,7.005582453887095,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.8593219705321694,0.5344962696826899,6.626113404301544,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.8593219705321694,0.5344962696826899,6.626113404301544,1.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,1.023000383747735,0.8102071931335099,5.958365541852549,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,1.1447859733200485,0.598116274709787,5.830152823753619,1.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,1.0590234594003594,0.6873556302672951,6.1884438553231,1.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.4120845885143911,1.8345026184955613,6.3336365569275,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.256137677911572,0.2135570141450662,8.149568840747602,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.4841430957955962,1.799509022671932,6.333636556927504,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.3876291426071372,1.21144331622429,7.214458262616527,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.5033427070112709,1.8669856562581084,5.435730551064541,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.2510709656966144,1.1107558779809528,7.917880253106473,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.857459720510893,0.8851948311489748,6.606215165850187,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.399320906569255,1.7883004895791137,6.958396377378612,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.3206902950037371,0.3329230058215782,7.353836841768187,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.8881170265334262,0.5986134170924979,6.556154439248584,1.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.2586453195135036,1.1118107623841065,7.969870668110946,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.2368844760376949,1.0465647932552085,7.214458262616525,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.2294993594087685,0.2450343012434645,8.149568840747602,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.6580524387824317,1.55163747559257,5.643692804925604,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.4623285086303876,1.9515949334226947,5.309385740626237,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.4698404932610143,1.7463477516919634,6.92952480095346,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.8624502590219222,1.069254379445868,6.333636556927504,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.3822094608358037,1.5819391845921047,7.270452443616787,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.8466738953231194,1.054620951382188,6.54628071268345,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.7052306369988918,1.2498995978772207,3.5705481556858056,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.8542706799121257,0.7160897835450409,7.326122490428912,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.5468092620208799,0.3246992934504497,3.6163244140920336,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,1.1799775362137506,0.6369445519924921,3.6225810307254114,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.722572556097116,0.775489841754965,7.3367400592556224,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.3515527669585521,0.4559664520686343,4.636092546904051,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.6234165550336799,0.97004276226369,5.625945343274895,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.0466703857292504,0.0802465748207545,5.643692804925604,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.065235644682335,0.1064993764084633,5.634805099720997,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.7092331075905549,0.7853093876643551,6.3125110905101725,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.1511024881865169,0.4710766741396493,6.3028883601892725,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,0.2210155797355024,0.9671766448652444,6.3028883601892725,0.0,0,0,1
0.0,9.0,0.0,26.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.29,1.0,3.0,3.0,6.29,3.0,9.0,5.94,6.0,2.0,64.46,0.0,0.0,2.0,2.0,185.35,0.0,2.32,0.0,0.0,77.63,15.91,25.66,0.0,0.0,95.68,69.53,120.89,0.0,4.0,0.0,0.0,3.59,12.0,5.89,0.0,0.0,3.59,4.0,3.01,57.06,115.82,0.0,3.14,3.0,0.0,1.014419043497786,0.6153542171782916,7.129853019833237,1.0,0,0,1
