tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1_macro,f1_weighted,matthew
69,16,5,10,0.1,0.75,0.79,0.6585239085239085,0.8502598752598753,0.79,0.7392156862745098,0.79,0.6778647031753336,0.8109065807639209,0.3894683841775319
70,19,4,7,0.1,0.75,0.77,0.6075883575883576,0.8715072765072766,0.77,0.7114402451481103,0.77,0.6186370419499254,0.8060387995357321,0.30165217521884297
72,13,2,13,0.1,0.75,0.85,0.7364864864864865,0.9020270270270271,0.85,0.8568627450980393,0.85,0.7699033594109526,0.8649332719742293,0.5810102124615639
71,18,3,8,0.1,0.75,0.79,0.6335758835758836,0.8877650727650728,0.79,0.7625127681307456,0.79,0.6517990383021057,0.822904990880451,0.3745150194746021
71,20,3,6,0.1,0.75,0.77,0.5951143451143451,0.8938773388773389,0.77,0.7234432234432234,0.77,0.6017316017316018,0.8140086580086581,0.29156581327748615
72,15,2,11,0.1,0.75,0.83,0.6980249480249481,0.9014864864864865,0.83,0.8368700265251989,0.83,0.7292562509953815,0.8514699792960663,0.5165604301291975
70,15,4,11,0.1,0.75,0.81,0.6845114345114345,0.8675155925155924,0.81,0.7784313725490195,0.81,0.7085442552538732,0.8289154778340236,0.45331566027220926
51,8,27,14,0.4,0.25,0.65,0.6451048951048951,0.6466783216783217,0.65,0.6029350971475816,0.65,0.5944849959448499,0.621492295214923,0.24442902016096224
46,13,32,9,0.4,0.25,0.55,0.4994172494172494,0.5156759906759907,0.55,0.4995866060355519,0.55,0.4786235662148072,0.513347236704901,-0.0009816426512488444
47,12,31,10,0.4,0.25,0.57,0.5285547785547785,0.5418764568764568,0.57,0.5202563042579578,0.57,0.5017958521608157,0.5349762484069054,0.048100489911193374
47,16,31,6,0.4,0.25,0.53,0.4376456876456876,0.48052447552447547,0.53,0.4540969540969541,0.53,0.4350282485875706,0.49525423728813556,-0.10700005350004013
43,16,35,6,0.4,0.25,0.49,0.412004662004662,0.4370745920745921,0.49,0.437577511368334,0.49,0.40910670837678137,0.4484602015988877,-0.14822804033857548
46,15,32,7,0.4,0.25,0.53,0.453962703962704,0.48383449883449886,0.53,0.4667927700714586,0.53,0.44568935015921685,0.493249203915556,-0.0781990044642211
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
50,9,28,13,0.4,0.25,0.63,0.615967365967366,0.6204778554778555,0.63,0.5822653989251757,0.63,0.5713127099988414,0.5998632835129186,0.19534688759852
48,9,30,13,0.4,0.25,0.61,0.6031468531468531,0.6048601398601399,0.61,0.5722154222766218,0.61,0.5555555555555556,0.5773333333333334,0.17261278697135615
45,14,33,8,0.4,0.25,0.53,0.47027972027972026,0.4894755244755244,0.53,0.4789169078131459,0.53,0.4554512802687985,0.4917182250028965,-0.05006377521369106
48,13,30,9,0.4,0.25,0.57,0.5122377622377623,0.53493006993007,0.57,0.5088272383354351,0.57,0.49286472461375164,0.5363769312418917,0.02078707713605877
51,12,27,10,0.4,0.25,0.61,0.5541958041958042,0.580104895104895,0.61,0.53989703989704,0.61,0.5311936530833032,0.5811684096646232,0.09300004650003488
46,13,32,9,0.4,0.25,0.55,0.4994172494172494,0.5156759906759907,0.55,0.4995866060355519,0.55,0.4786235662148072,0.513347236704901,-0.0009816426512488444
52,13,26,9,0.4,0.25,0.61,0.5378787878787878,0.5765151515151515,0.61,0.5285714285714286,0.61,0.5215311004784688,0.5832535885167464,0.0657951694959769
52,13,26,9,0.4,0.25,0.61,0.5378787878787878,0.5765151515151515,0.61,0.5285714285714286,0.61,0.5215311004784688,0.5832535885167464,0.0657951694959769
52,11,26,11,0.4,0.25,0.63,0.5833333333333333,0.605,0.63,0.5613470613470614,0.63,0.5552350042072365,0.602646952758745,0.14300007150005364
51,16,27,6,0.4,0.25,0.57,0.4632867132867133,0.5280769230769231,0.57,0.47150610583446406,0.57,0.46081504702194354,0.5433103448275861,-0.06468707772275291
46,13,32,9,0.4,0.25,0.55,0.4994172494172494,0.5156759906759907,0.55,0.4995866060355519,0.55,0.4786235662148072,0.513347236704901,-0.0009816426512488444
41,10,37,12,0.4,0.25,0.53,0.5355477855477855,0.5353496503496504,0.53,0.5244097639055623,0.53,0.48684354187138335,0.4898198493285294,0.058913939015720285
45,12,33,10,0.4,0.25,0.55,0.5157342657342657,0.5243006993006992,0.55,0.511015911872705,0.55,0.4871794871794871,0.5123076923076922,0.026330764114274666
43,14,35,8,0.4,0.25,0.51,0.4574592074592075,0.4705944055944056,0.51,0.47021623827009384,0.51,0.4415954415954417,0.4689572649572651,-0.07119058445711299
46,13,32,9,0.4,0.25,0.55,0.4994172494172494,0.5156759906759907,0.55,0.4995866060355519,0.55,0.4786235662148072,0.513347236704901,-0.0009816426512488444
46,13,32,9,0.4,0.25,0.55,0.4994172494172494,0.5156759906759907,0.55,0.4995866060355519,0.55,0.4786235662148072,0.513347236704901,-0.0009816426512488444
45,12,33,10,0.4,0.25,0.55,0.5157342657342657,0.5243006993006992,0.55,0.511015911872705,0.55,0.4871794871794871,0.5123076923076922,0.026330764114274666
52,15,26,7,0.4,0.25,0.59,0.49242424242424243,0.5516666666666666,0.59,0.4941203075531434,0.59,0.48589341692789967,0.564551724137931,-0.01334812714913949
46,15,32,7,0.4,0.25,0.53,0.453962703962704,0.48383449883449886,0.53,0.4667927700714586,0.53,0.44568935015921685,0.493249203915556,-0.0781990044642211
45,10,33,12,0.4,0.25,0.57,0.5611888111888111,0.5627622377622378,0.57,0.5424242424242425,0.57,0.5174503422735945,0.5333744809785659,0.1018997342396009
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
51,8,27,14,0.4,0.25,0.65,0.6451048951048951,0.6466783216783217,0.65,0.6029350971475816,0.65,0.5944849959448499,0.621492295214923,0.24442902016096224
45,14,33,8,0.4,0.25,0.53,0.47027972027972026,0.4894755244755244,0.53,0.4789169078131459,0.53,0.4554512802687985,0.4917182250028965,-0.05006377521369106
50,17,28,5,0.4,0.25,0.55,0.4341491841491842,0.5044871794871795,0.55,0.4488919041157847,0.55,0.4357366771159875,0.5220689655172415,-0.11602602829636634
44,13,34,9,0.4,0.25,0.53,0.48659673659673663,0.49744755244755245,0.53,0.4906160750713994,0.53,0.46438746438746437,0.4906324786324786,-0.02242991017141916
48,11,30,11,0.4,0.25,0.59,0.5576923076923077,0.568076923076923,0.59,0.5409260024803638,0.59,0.5249681381068243,0.5566052601089098,0.09718262247363559
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
54,13,24,9,0.4,0.25,0.63,0.5506993006993007,0.5988461538461539,0.63,0.539348710990502,0.63,0.5360501567398119,0.6070344827586206,0.08932977399808735
49,14,29,8,0.4,0.25,0.57,0.4959207459207459,0.5303146853146853,0.57,0.496996996996997,0.57,0.48311095083543704,0.5382113234763795,-0.0070000035000026255
49,14,29,8,0.4,0.25,0.57,0.4959207459207459,0.5303146853146853,0.57,0.496996996996997,0.57,0.48311095083543704,0.5382113234763795,-0.0070000035000026255
43,12,35,10,0.4,0.25,0.53,0.502913752913753,0.5077505827505827,0.53,0.502020202020202,0.53,0.4725620020199753,0.4899674559533161,0.0048523682971238526
50,13,28,9,0.4,0.25,0.59,0.5250582750582751,0.5552097902097902,0.59,0.5184470184470185,0.59,0.5071523019593701,0.5596898665705013,0.043000021500016125
48,11,30,11,0.4,0.25,0.59,0.5576923076923077,0.568076923076923,0.59,0.5409260024803638,0.59,0.5249681381068243,0.5566052601089098,0.09718262247363559
46,15,32,7,0.4,0.25,0.53,0.453962703962704,0.48383449883449886,0.53,0.4667927700714586,0.53,0.44568935015921685,0.493249203915556,-0.0781990044642211
41,16,37,6,0.4,0.25,0.47,0.3991841491841492,0.41688811188811187,0.47,0.4294165646674827,0.47,0.396011396011396,0.42560683760683765,-0.16871193302850063
47,8,31,14,0.4,0.25,0.61,0.6194638694638694,0.6177738927738927,0.61,0.5828282828282828,0.61,0.5623386825272134,0.5767815060038154,0.19894710018207795
47,16,31,6,0.4,0.25,0.53,0.4376456876456876,0.48052447552447547,0.53,0.4540969540969541,0.53,0.4350282485875706,0.49525423728813556,-0.10700005350004013
50,15,28,7,0.4,0.25,0.57,0.47960372960372966,0.5280303030303031,0.57,0.48461538461538467,0.57,0.47245736719420933,0.5405103668261564,-0.035428168190141406
47,14,31,8,0.4,0.25,0.55,0.4831002331002331,0.5093822843822844,0.55,0.4878100042034468,0.55,0.46927703738648424,0.5148130675787239,-0.02870596366408116
49,16,29,6,0.4,0.25,0.55,0.45046620046620045,0.5037878787878788,0.55,0.46263736263736266,0.55,0.4479205005520795,0.5191387559808612,-0.08603983703320056
49,10,29,12,0.4,0.25,0.61,0.5868298368298368,0.5942773892773893,0.61,0.5615957007027698,0.61,0.5481404240528328,0.5782342718109141,0.1462647550360778
47,6,31,16,0.4,0.25,0.63,0.6649184149184149,0.6611771561771562,0.63,0.6136089923725412,0.63,0.5906626839252129,0.598276358004204,0.2737605884166512
48,13,30,9,0.4,0.25,0.57,0.5122377622377623,0.53493006993007,0.57,0.5088272383354351,0.57,0.49286472461375164,0.5363769312418917,0.02078707713605877
48,11,30,11,0.4,0.25,0.59,0.5576923076923077,0.568076923076923,0.59,0.5409260024803638,0.59,0.5249681381068243,0.5566052601089098,0.09718262247363559
47,12,31,10,0.4,0.25,0.57,0.5285547785547785,0.5418764568764568,0.57,0.5202563042579578,0.57,0.5017958521608157,0.5349762484069054,0.048100489911193374
50,17,28,5,0.4,0.25,0.55,0.4341491841491842,0.5044871794871795,0.55,0.4488919041157847,0.55,0.4357366771159875,0.5220689655172415,-0.11602602829636634
51,6,27,16,0.4,0.25,0.67,0.6905594405594406,0.6854195804195804,0.67,0.6334149326805385,0.67,0.6239316239316239,0.6423589743589744,0.3188948098284376
49,8,29,14,0.4,0.25,0.63,0.6322843822843822,0.6317132867132866,0.63,0.5926152590779274,0.63,0.5783475783475784,0.5990085470085471,0.22137346125704996
48,7,30,15,0.4,0.25,0.63,0.6486013986013985,0.6452797202797202,0.63,0.603030303030303,0.63,0.5847828526540231,0.5984850185164404,0.24747078315331647
49,14,29,8,0.4,0.25,0.57,0.4959207459207459,0.5303146853146853,0.57,0.496996996996997,0.57,0.48311095083543704,0.5382113234763795,-0.0070000035000026255
50,11,28,11,0.4,0.25,0.61,0.5705128205128205,0.5860256410256411,0.61,0.5508617065994115,0.61,0.5400400990682864,0.5795046585682275,0.11977315873633863
47,14,31,8,0.4,0.25,0.55,0.4831002331002331,0.5093822843822844,0.55,0.4878100042034468,0.55,0.46927703738648424,0.5148130675787239,-0.02870596366408116
48,11,30,11,0.4,0.25,0.59,0.5576923076923077,0.568076923076923,0.59,0.5409260024803638,0.59,0.5249681381068243,0.5566052601089098,0.09718262247363559
51,18,27,4,0.4,0.25,0.55,0.4178321678321678,0.5075174825174825,0.55,0.4340813464235624,0.55,0.42241047362341155,0.5255679630342702,-0.14719229414338503
49,10,29,12,0.4,0.25,0.61,0.5868298368298368,0.5942773892773893,0.61,0.5615957007027698,0.61,0.5481404240528328,0.5782342718109141,0.1462647550360778
44,11,34,11,0.4,0.25,0.55,0.532051282051282,0.5352564102564102,0.55,0.5222222222222223,0.55,0.4950061721467849,0.511670968465941,0.053376051268362375
49,14,29,8,0.4,0.25,0.57,0.4959207459207459,0.5303146853146853,0.57,0.496996996996997,0.57,0.48311095083543704,0.5382113234763795,-0.0070000035000026255
48,9,30,13,0.4,0.25,0.61,0.6031468531468531,0.6048601398601399,0.61,0.5722154222766218,0.61,0.5555555555555556,0.5773333333333334,0.17261278697135615
49,10,29,12,0.4,0.25,0.61,0.5868298368298368,0.5942773892773893,0.61,0.5615957007027698,0.61,0.5481404240528328,0.5782342718109141,0.1462647550360778
52,9,26,13,0.4,0.25,0.65,0.6287878787878788,0.6371212121212121,0.65,0.592896174863388,0.65,0.5872154735228211,0.622632385894563,0.2187592403366185
49,6,29,16,0.4,0.25,0.65,0.6777389277389277,0.6727855477855478,0.65,0.6232323232323232,0.65,0.6072270227808327,0.6201885310290652,0.295994466124555
52,11,26,11,0.4,0.25,0.63,0.5833333333333333,0.605,0.63,0.5613470613470614,0.63,0.5552350042072365,0.602646952758745,0.14300007150005364
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
46,11,32,11,0.4,0.25,0.57,0.5448717948717949,0.5511538461538461,0.57,0.5314157486740105,0.57,0.50997150997151,0.533982905982906,0.07509143839996849
52,11,26,11,0.4,0.25,0.63,0.5833333333333333,0.605,0.63,0.5613470613470614,0.63,0.5552350042072365,0.602646952758745,0.14300007150005364
40,11,38,11,0.4,0.25,0.51,0.5064102564102564,0.5065384615384615,0.51,0.5044017607042817,0.51,0.4650070968446337,0.4681100556829348,0.010623825068408576
52,11,26,11,0.4,0.25,0.63,0.5833333333333333,0.605,0.63,0.5613470613470614,0.63,0.5552350042072365,0.602646952758745,0.14300007150005364
48,9,30,13,0.4,0.25,0.61,0.6031468531468531,0.6048601398601399,0.61,0.5722154222766218,0.61,0.5555555555555556,0.5773333333333334,0.17261278697135615
46,9,32,13,0.4,0.25,0.59,0.5903263403263403,0.5902680652680653,0.59,0.5626262626262626,0.59,0.539894512400404,0.5550779934911906,0.15042341721083943
48,13,30,9,0.4,0.25,0.57,0.5122377622377623,0.53493006993007,0.57,0.5088272383354351,0.57,0.49286472461375164,0.5363769312418917,0.02078707713605877
43,10,35,12,0.4,0.25,0.55,0.5483682983682984,0.5485431235431235,0.55,0.5333199518265757,0.55,0.5021573182874212,0.5114171921672751,0.08029020791018392
42,9,36,13,0.4,0.25,0.55,0.5646853146853147,0.5641608391608393,0.55,0.5444177671068428,0.55,0.508679986898133,0.5115296429741238,0.107204052963032
45,8,33,14,0.4,0.25,0.59,0.6066433566433567,0.6048601398601399,0.59,0.5734644720995584,0.59,0.546410001106317,0.5548467750857395,0.17702539816341756
50,9,28,13,0.4,0.25,0.63,0.615967365967366,0.6204778554778555,0.63,0.5822653989251757,0.63,0.5713127099988414,0.5998632835129186,0.19534688759852
45,16,33,6,0.4,0.25,0.51,0.4248251748251748,0.4582867132867132,0.51,0.4457755359394704,0.51,0.42210166293194956,0.4716853402523883,-0.127692045264361
46,13,32,9,0.4,0.25,0.55,0.4994172494172494,0.5156759906759907,0.55,0.4995866060355519,0.55,0.4786235662148072,0.513347236704901,-0.0009816426512488444
50,9,28,13,0.4,0.25,0.63,0.615967365967366,0.6204778554778555,0.63,0.5822653989251757,0.63,0.5713127099988414,0.5998632835129186,0.19534688759852
47,12,31,10,0.4,0.25,0.57,0.5285547785547785,0.5418764568764568,0.57,0.5202563042579578,0.57,0.5017958521608157,0.5349762484069054,0.048100489911193374
43,14,35,8,0.4,0.25,0.51,0.4574592074592075,0.4705944055944056,0.51,0.47021623827009384,0.51,0.4415954415954417,0.4689572649572651,-0.07119058445711299
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
47,12,31,10,0.4,0.25,0.57,0.5285547785547785,0.5418764568764568,0.57,0.5202563042579578,0.57,0.5017958521608157,0.5349762484069054,0.048100489911193374
49,8,29,14,0.4,0.25,0.63,0.6322843822843822,0.6317132867132866,0.63,0.5926152590779274,0.63,0.5783475783475784,0.5990085470085471,0.22137346125704996
51,12,27,10,0.4,0.25,0.61,0.5541958041958042,0.580104895104895,0.61,0.53989703989704,0.61,0.5311936530833032,0.5811684096646232,0.09300004650003488
46,15,32,7,0.4,0.25,0.53,0.453962703962704,0.48383449883449886,0.53,0.4667927700714586,0.53,0.44568935015921685,0.493249203915556,-0.0781990044642211
50,9,28,13,0.4,0.25,0.63,0.615967365967366,0.6204778554778555,0.63,0.5822653989251757,0.63,0.5713127099988414,0.5998632835129186,0.19534688759852
47,8,31,14,0.4,0.25,0.61,0.6194638694638694,0.6177738927738927,0.61,0.5828282828282828,0.61,0.5623386825272134,0.5767815060038154,0.19894710018207795
49,8,29,14,0.4,0.25,0.63,0.6322843822843822,0.6317132867132866,0.63,0.5926152590779274,0.63,0.5783475783475784,0.5990085470085471,0.22137346125704996
48,9,30,13,0.4,0.25,0.61,0.6031468531468531,0.6048601398601399,0.61,0.5722154222766218,0.61,0.5555555555555556,0.5773333333333334,0.17261278697135615
48,9,30,13,0.4,0.25,0.61,0.6031468531468531,0.6048601398601399,0.61,0.5722154222766218,0.61,0.5555555555555556,0.5773333333333334,0.17261278697135615
51,14,27,8,0.4,0.25,0.59,0.5087412587412588,0.5522727272727272,0.59,0.5065934065934066,0.59,0.4969942338363391,0.5618819776714514,0.015183500652917747
46,11,32,11,0.4,0.25,0.57,0.5448717948717949,0.5511538461538461,0.57,0.5314157486740105,0.57,0.50997150997151,0.533982905982906,0.07509143839996849
47,12,31,10,0.4,0.25,0.57,0.5285547785547785,0.5418764568764568,0.57,0.5202563042579578,0.57,0.5017958521608157,0.5349762484069054,0.048100489911193374
49,8,29,14,0.4,0.25,0.63,0.6322843822843822,0.6317132867132866,0.63,0.5926152590779274,0.63,0.5783475783475784,0.5990085470085471,0.22137346125704996
51,12,27,10,0.4,0.25,0.61,0.5541958041958042,0.580104895104895,0.61,0.53989703989704,0.61,0.5311936530833032,0.5811684096646232,0.09300004650003488
42,9,36,13,0.4,0.25,0.55,0.5646853146853147,0.5641608391608393,0.55,0.5444177671068428,0.55,0.508679986898133,0.5115296429741238,0.107204052963032
54,9,24,13,0.4,0.25,0.67,0.6416083916083917,0.6547902097902097,0.67,0.6042471042471043,0.67,0.6033177064551029,0.6456040389469888,0.24300012150009115
48,7,30,15,0.4,0.25,0.63,0.6486013986013985,0.6452797202797202,0.63,0.603030303030303,0.63,0.5847828526540231,0.5984850185164404,0.24747078315331647
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
48,17,30,5,0.4,0.25,0.53,0.42132867132867136,0.47954545454545455,0.53,0.44065934065934065,0.53,0.4233836339099497,0.4977671451355662,-0.1366515058762597
48,15,30,7,0.4,0.25,0.55,0.46678321678321677,0.5054195804195805,0.55,0.47554697554697556,0.55,0.4590695997115038,0.5167327803822575,-0.05700002850002138
50,13,28,9,0.4,0.25,0.59,0.5250582750582751,0.5552097902097902,0.59,0.5184470184470185,0.59,0.5071523019593701,0.5596898665705013,0.043000021500016125
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
52,11,26,11,0.4,0.25,0.63,0.5833333333333333,0.605,0.63,0.5613470613470614,0.63,0.5552350042072365,0.602646952758745,0.14300007150005364
44,15,34,7,0.4,0.25,0.51,0.4411421911421911,0.4632750582750583,0.51,0.45824720959074,0.51,0.43227899432278993,0.47008921330089215,-0.09914590777613327
48,9,30,13,0.4,0.25,0.61,0.6031468531468531,0.6048601398601399,0.61,0.5722154222766218,0.61,0.5555555555555556,0.5773333333333334,0.17261278697135615
44,13,34,9,0.4,0.25,0.53,0.48659673659673663,0.49744755244755245,0.53,0.4906160750713994,0.53,0.46438746438746437,0.4906324786324786,-0.02242991017141916
53,12,25,10,0.4,0.25,0.63,0.567016317016317,0.6007575757575758,0.63,0.5505494505494506,0.63,0.5460679671205987,0.6046251993620415,0.11640683833903605
50,11,28,11,0.4,0.25,0.61,0.5705128205128205,0.5860256410256411,0.61,0.5508617065994115,0.61,0.5400400990682864,0.5795046585682275,0.11977315873633863
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
45,16,33,6,0.4,0.25,0.51,0.4248251748251748,0.4582867132867132,0.51,0.4457755359394704,0.51,0.42210166293194956,0.4716853402523883,-0.127692045264361
53,10,25,12,0.4,0.25,0.65,0.6124708624708625,0.6298951048951049,0.65,0.5827970827970828,0.65,0.5792763553311696,0.624125495852867,0.19300009650007238
46,11,32,11,0.4,0.25,0.57,0.5448717948717949,0.5511538461538461,0.57,0.5314157486740105,0.57,0.50997150997151,0.533982905982906,0.07509143839996849
42,9,36,13,0.4,0.25,0.55,0.5646853146853147,0.5641608391608393,0.55,0.5444177671068428,0.55,0.508679986898133,0.5115296429741238,0.107204052963032
47,14,31,8,0.4,0.25,0.55,0.4831002331002331,0.5093822843822844,0.55,0.4878100042034468,0.55,0.46927703738648424,0.5148130675787239,-0.02870596366408116
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
48,13,30,9,0.4,0.25,0.57,0.5122377622377623,0.53493006993007,0.57,0.5088272383354351,0.57,0.49286472461375164,0.5363769312418917,0.02078707713605877
49,16,29,6,0.4,0.25,0.55,0.45046620046620045,0.5037878787878788,0.55,0.46263736263736266,0.55,0.4479205005520795,0.5191387559808612,-0.08603983703320056
46,13,32,9,0.4,0.25,0.55,0.4994172494172494,0.5156759906759907,0.55,0.4995866060355519,0.55,0.4786235662148072,0.513347236704901,-0.0009816426512488444
55,14,23,8,0.4,0.25,0.63,0.5343822843822844,0.5992657342657344,0.63,0.5275829827021973,0.63,0.5250930560903606,0.6099114362726222,0.06159110180467884
51,12,27,10,0.4,0.25,0.61,0.5541958041958042,0.580104895104895,0.61,0.53989703989704,0.61,0.5311936530833032,0.5811684096646232,0.09300004650003488
51,12,27,10,0.4,0.25,0.61,0.5541958041958042,0.580104895104895,0.61,0.53989703989704,0.61,0.5311936530833032,0.5811684096646232,0.09300004650003488
45,12,33,10,0.4,0.25,0.55,0.5157342657342657,0.5243006993006992,0.55,0.511015911872705,0.55,0.4871794871794871,0.5123076923076922,0.026330764114274666
48,7,30,15,0.4,0.25,0.63,0.6486013986013985,0.6452797202797202,0.63,0.603030303030303,0.63,0.5847828526540231,0.5984850185164404,0.24747078315331647
54,11,24,11,0.4,0.25,0.65,0.5961538461538461,0.625,0.65,0.5725274725274725,0.65,0.5706048337627285,0.6259968102073366,0.1670185071820952
51,20,27,2,0.4,0.25,0.53,0.3723776223776224,0.4905944055944056,0.53,0.3936376881981545,0.53,0.3814975654691407,0.5087853664955915,-0.2330168330534445
49,12,29,10,0.4,0.25,0.59,0.5413752913752914,0.5604778554778554,0.59,0.5298444724674233,0.59,0.516452411841019,0.5579407949050595,0.0702801179361987
52,11,26,11,0.4,0.25,0.63,0.5833333333333333,0.605,0.63,0.5613470613470614,0.63,0.5552350042072365,0.602646952758745,0.14300007150005364
44,11,34,11,0.4,0.25,0.55,0.532051282051282,0.5352564102564102,0.55,0.5222222222222223,0.55,0.4950061721467849,0.511670968465941,0.053376051268362375
48,9,30,13,0.4,0.25,0.61,0.6031468531468531,0.6048601398601399,0.61,0.5722154222766218,0.61,0.5555555555555556,0.5773333333333334,0.17261278697135615
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
48,9,30,13,0.4,0.25,0.61,0.6031468531468531,0.6048601398601399,0.61,0.5722154222766218,0.61,0.5555555555555556,0.5773333333333334,0.17261278697135615
45,14,33,8,0.4,0.25,0.53,0.47027972027972026,0.4894755244755244,0.53,0.4789169078131459,0.53,0.4554512802687985,0.4917182250028965,-0.05006377521369106
48,15,30,7,0.4,0.25,0.55,0.46678321678321677,0.5054195804195805,0.55,0.47554697554697556,0.55,0.4590695997115038,0.5167327803822575,-0.05700002850002138
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
44,17,34,5,0.4,0.25,0.49,0.3956876456876457,0.4327389277389277,0.49,0.42475830180748214,0.49,0.3985139757046821,0.4501214765892203,-0.17718508606450095
50,15,28,7,0.4,0.25,0.57,0.47960372960372966,0.5280303030303031,0.57,0.48461538461538467,0.57,0.47245736719420933,0.5405103668261564,-0.035428168190141406
50,9,28,13,0.4,0.25,0.63,0.615967365967366,0.6204778554778555,0.63,0.5822653989251757,0.63,0.5713127099988414,0.5998632835129186,0.19534688759852
47,12,31,10,0.4,0.25,0.57,0.5285547785547785,0.5418764568764568,0.57,0.5202563042579578,0.57,0.5017958521608157,0.5349762484069054,0.048100489911193374
48,15,30,7,0.4,0.25,0.55,0.46678321678321677,0.5054195804195805,0.55,0.47554697554697556,0.55,0.4590695997115038,0.5167327803822575,-0.05700002850002138
51,10,27,12,0.4,0.25,0.63,0.5996503496503496,0.6115734265734265,0.63,0.5718789407313998,0.63,0.5636277862955537,0.6010685222313952,0.16926619953647856
47,6,31,16,0.4,0.25,0.63,0.6649184149184149,0.6611771561771562,0.63,0.6136089923725412,0.63,0.5906626839252129,0.598276358004204,0.2737605884166512
43,16,35,6,0.4,0.25,0.49,0.412004662004662,0.4370745920745921,0.49,0.437577511368334,0.49,0.40910670837678137,0.4484602015988877,-0.14822804033857548
51,10,27,12,0.4,0.25,0.63,0.5996503496503496,0.6115734265734265,0.63,0.5718789407313998,0.63,0.5636277862955537,0.6010685222313952,0.16926619953647856
51,12,27,10,0.4,0.25,0.61,0.5541958041958042,0.580104895104895,0.61,0.53989703989704,0.61,0.5311936530833032,0.5811684096646232,0.09300004650003488
46,13,32,9,0.4,0.25,0.55,0.4994172494172494,0.5156759906759907,0.55,0.4995866060355519,0.55,0.4786235662148072,0.513347236704901,-0.0009816426512488444
47,10,31,12,0.4,0.25,0.59,0.574009324009324,0.578006993006993,0.59,0.5518155854753162,0.59,0.5327635327635327,0.5556581196581196,0.12385211268566232
53,10,25,12,0.4,0.25,0.65,0.6124708624708625,0.6298951048951049,0.65,0.5827970827970828,0.65,0.5792763553311696,0.624125495852867,0.19300009650007238
52,11,26,11,0.4,0.25,0.63,0.5833333333333333,0.605,0.63,0.5613470613470614,0.63,0.5552350042072365,0.602646952758745,0.14300007150005364
49,10,29,12,0.4,0.25,0.61,0.5868298368298368,0.5942773892773893,0.61,0.5615957007027698,0.61,0.5481404240528328,0.5782342718109141,0.1462647550360778
46,11,32,11,0.4,0.25,0.57,0.5448717948717949,0.5511538461538461,0.57,0.5314157486740105,0.57,0.50997150997151,0.533982905982906,0.07509143839996849
45,14,33,8,0.4,0.25,0.53,0.47027972027972026,0.4894755244755244,0.53,0.4789169078131459,0.53,0.4554512802687985,0.4917182250028965,-0.05006377521369106
49,18,29,4,0.4,0.25,0.53,0.40501165501165504,0.4808974358974359,0.53,0.4262777023971054,0.53,0.41065830721003127,0.5008275862068965,-0.16736497886997975
48,11,30,11,0.4,0.25,0.59,0.5576923076923077,0.568076923076923,0.59,0.5409260024803638,0.59,0.5249681381068243,0.5566052601089098,0.09718262247363559
45,10,33,12,0.4,0.25,0.57,0.5611888111888111,0.5627622377622378,0.57,0.5424242424242425,0.57,0.5174503422735945,0.5333744809785659,0.1018997342396009
47,16,31,6,0.4,0.25,0.53,0.4376456876456876,0.48052447552447547,0.53,0.4540969540969541,0.53,0.4350282485875706,0.49525423728813556,-0.10700005350004013
41,12,37,10,0.4,0.25,0.51,0.49009324009324007,0.49222610722610727,0.51,0.49317543155359295,0.51,0.4579046354685253,0.4679876092488107,-0.016444982343049717
