tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1_macro,f1_weighted,matthew
865,229,59,47,0.1,0.5,0.76,0.553218520609825,0.8684964552355857,0.76,0.6170363216170536,0.76,0.5516788692344813,0.8032941225307313,0.15784169150228045
865,213,59,63,0.1,0.5,0.7733333333333333,0.5822040278562017,0.8641787439613527,0.7733333333333333,0.6594026582316981,0.7733333333333334,0.5903593893543643,0.8084679809302925,0.22894139475098088
873,225,51,51,0.1,0.5,0.77,0.5647939017504234,0.8802032749858836,0.77,0.6475409836065573,0.77,0.5666713767603976,0.8130403655032736,0.19554800940908726
871,227,53,49,0.1,0.5,0.7666666666666667,0.5600884622623753,0.8776068134763788,0.7666666666666667,0.6368263152255438,0.7666666666666667,0.5603912517859104,0.8103308055830309,0.1813469920228064
854,224,70,52,0.1,0.5,0.755,0.5563241106719368,0.8494323671497583,0.755,0.6092186502022567,0.755,0.5572266929050849,0.7929764205643602,0.15686482513847974
870,214,54,62,0.1,0.5,0.7766666666666666,0.5830980613589309,0.8722561013865362,0.7766666666666666,0.668532892225474,0.7766666666666666,0.5914301975770387,0.8133471555953058,0.23668338867905817
860,234,64,42,0.1,0.5,0.7516666666666667,0.5414549218897045,0.8619629525064308,0.7516666666666667,0.591166224000552,0.7516666666666667,0.5361121633051229,0.7964640573408259,0.12295183926923879
869,201,55,75,0.1,0.5,0.7866666666666666,0.6061076604554865,0.8680296756383713,0.7866666666666666,0.6945363048166786,0.7866666666666666,0.6205364863062093,0.8172145335843325,0.2873450342550097
865,209,59,67,0.1,0.5,0.7766666666666666,0.589450404667796,0.8633408620365143,0.7766666666666666,0.6685732020927552,0.7766666666666666,0.5995995995995996,0.8099499499499501,0.24559268021130515
862,210,62,66,0.1,0.5,0.7733333333333333,0.5860154338415208,0.8588982997678649,0.7733333333333333,0.6598647388059702,0.7733333333333333,0.5952300640885732,0.8064480115346203,0.23452790763025988
870,194,54,82,0.1,0.5,0.7933333333333333,0.6193299454169019,0.8685199824330261,0.7933333333333333,0.7103051747014595,0.7933333333333333,0.6366548807407553,0.8211696066365832,0.31683247950939114
869,225,55,51,0.1,0.5,0.7666666666666667,0.5626293995859213,0.8737232574189097,0.7666666666666667,0.6377323997102549,0.7666666666666667,0.564132233977968,0.8087581746826554,0.18575357328871375
874,226,50,50,0.1,0.5,0.77,0.5635234330886505,0.8821601104209799,0.77,0.6472727272727272,0.77,0.5647969052224371,0.8138297872340426,0.19344528153141563
861,221,63,55,0.1,0.5,0.7633333333333333,0.5655467720685112,0.8597848045674131,0.7633333333333333,0.6309251542968137,0.7633333333333333,0.5688062715407077,0.8014664298137735,0.1852751601993955
870,220,54,56,0.1,0.5,0.7716666666666666,0.5722284961415396,0.873847951565343,0.7716666666666666,0.653628023352794,0.7716666666666666,0.5770538870394286,0.8113542851164474,0.21067815351354907
874,220,50,56,0.1,0.5,0.775,0.5743929983060418,0.8802567601480643,0.775,0.6636024973267566,0.775,0.5796989399073262,0.8155882398725606,0.22064342552175542
865,219,59,57,0.1,0.5,0.7683333333333333,0.5713344626388105,0.8656167262689002,0.7683333333333333,0.6446748950248123,0.7683333333333333,0.576185055695585,0.8063824972219964,0.20317781270523907
858,210,66,66,0.1,0.5,0.77,0.5838509316770186,0.8527329192546584,0.77,0.651685393258427,0.77,0.592487597448618,0.8022749822820695,0.22555674715258742
872,216,52,60,0.1,0.5,0.7766666666666666,0.580557124035385,0.8759319907145994,0.7766666666666666,0.66859243697479,0.7766666666666666,0.5880387776434179,0.8147639250408204,0.23307785700753267
878,230,46,46,0.1,0.5,0.77,0.5584415584415584,0.8901443001443001,0.77,0.6462093862815885,0.77,0.5570866141732284,0.8170866141732284,0.18487514049303486
868,230,56,46,0.1,0.5,0.7616666666666667,0.5530303030303031,0.8737121212121213,0.7616666666666667,0.6207543126540234,0.7616666666666667,0.5509710643241801,0.8062664657026676,0.16004546594338515
857,223,67,53,0.1,0.5,0.7583333333333333,0.559759081498212,0.8539431582909844,0.7583333333333333,0.6175925925925926,0.7583333333333333,0.5614830944172261,0.7965281558095929,0.16765709438406445
873,219,51,57,0.1,0.5,0.775,0.5756634669678148,0.8783596837944665,0.775,0.6636141636141637,0.775,0.5814732142857143,0.81484375,0.2225274352891069
861,219,63,57,0.1,0.5,0.765,0.5691699604743082,0.859288537549407,0.765,0.6361111111111111,0.7650000000000001,0.5735801125022681,0.8021411722010524,0.194059786413051
860,226,64,50,0.1,0.5,0.7583333333333333,0.5559476755128929,0.8595261622435536,0.7583333333333333,0.6152466802365029,0.7583333333333333,0.5560658247225411,0.7987868350554918,0.16059618762361688
864,240,60,36,0.1,0.5,0.75,0.5327498588368154,0.870694522868436,0.75,0.5788043478260869,0.75,0.522809696506967,0.799389196411529,0.10160376502928709
858,224,66,52,0.1,0.5,0.7583333333333333,0.5584886128364389,0.855788474810214,0.7583333333333333,0.6168269682634168,0.7583333333333333,0.5596965448831172,0.797272058612656,0.1653244968613414
879,207,45,69,0.1,0.5,0.79,0.6006493506493507,0.8846753246753246,0.79,0.7073277115440535,0.79,0.6142365097588978,0.8251526980482203,0.2889110557837818
851,223,73,53,0.1,0.5,0.7533333333333333,0.5565123282514587,0.8444541690193864,0.7533333333333333,0.6064999556619668,0.7533333333333333,0.5577667219458264,0.7900939745715866,0.15515876324764727
861,243,63,33,0.1,0.5,0.745,0.525691699604743,0.8668379446640316,0.745,0.5618206521739131,0.745,0.5132658904371064,0.7953769803397596,0.07970640187642349
870,216,54,60,0.1,0.5,0.775,0.5794748729531338,0.8727625635234332,0.775,0.6637103809246874,0.775,0.5866819747416763,0.8126636050516647,0.2281303287605458
870,204,54,72,0.1,0.5,0.785,0.6012140033879164,0.8700861095426313,0.785,0.6907422186751795,0.785,0.6145399130473757,0.817041369727937,0.2778905076983258
866,222,58,54,0.1,0.5,0.7666666666666667,0.5664408055712403,0.868015559319907,0.7666666666666667,0.6390493697478992,0.7666666666666667,0.5695927527617799,0.8064697724307078,0.1922347745879884
858,212,66,64,0.1,0.5,0.7683333333333333,0.5802277432712215,0.8530969634230504,0.7683333333333333,0.6470884255930984,0.7683333333333333,0.5879263405981491,0.8015064075642361,0.21726087955866585
850,210,74,66,0.1,0.5,0.7633333333333333,0.5795219273480143,0.8404887383148253,0.7633333333333333,0.6366576819407008,0.7633333333333333,0.5870812655086848,0.7939076716294458,0.20849251549958772
867,211,57,65,0.1,0.5,0.7766666666666666,0.58690946734425,0.8668599033816425,0.7766666666666666,0.6685270233279601,0.7766666666666666,0.596383515981506,0.8112846282695528,0.24204622558961747
838,214,86,62,0.1,0.5,0.75,0.5657820440429135,0.822777464081812,0.75,0.6077484328434899,0.75,0.5703154839202506,0.779638683064701,0.16837947802348563
865,221,59,55,0.1,0.5,0.7666666666666667,0.5677112742330134,0.8661443628834934,0.7666666666666667,0.6394785305805951,0.7666666666666667,0.5713738997321087,0.8057252200535783,0.19436325819208133
873,195,51,81,0.1,0.5,0.795,0.61914172783738,0.8731592320722755,0.795,0.7155260469867212,0.795,0.6367824238128986,0.8237668320340183,0.32048803804172354
871,223,53,53,0.1,0.5,0.77,0.5673348390739695,0.8763366585105714,0.77,0.6480804387568555,0.77,0.5703589163497111,0.8114902007586174,0.19970951418193042
848,216,76,60,0.1,0.5,0.7566666666666667,0.567570111048372,0.8383750548967941,0.7566666666666667,0.6190844758956213,0.7566666666666667,0.5721904240979859,0.7894416336204931,0.1794051421827625
869,219,55,57,0.1,0.5,0.7716666666666666,0.5734989648033126,0.8719737750172533,0.7716666666666666,0.6538209033613445,0.7716666666666666,0.5788157652025989,0.8106168487357642,0.21265631579776054
869,219,55,57,0.1,0.5,0.7716666666666666,0.5734989648033126,0.8719737750172533,0.7716666666666666,0.6538209033613445,0.7716666666666666,0.5788157652025989,0.8106168487357642,0.21265631579776054
862,218,62,58,0.1,0.5,0.7666666666666667,0.5715226802183324,0.8606248823640127,0.7666666666666667,0.6407407407407407,0.7666666666666667,0.5766043670235287,0.8035444262989173,0.20066045942029762
873,231,51,45,0.1,0.5,0.765,0.5539243365330322,0.8822642574816488,0.765,0.6297554347826086,0.765,0.551441114716549,0.8114258446268372,0.16729585448787787
863,209,61,67,0.1,0.5,0.775,0.588368153585545,0.8602515841646278,0.775,0.6642374067164178,0.775,0.5982063136173337,0.8078711879203953,0.24094278475362585
867,225,57,51,0.1,0.5,0.765,0.5615471485036703,0.8704940711462452,0.765,0.6330891330891331,0.765,0.5628720238095238,0.8066145833333335,0.18101112273516906
866,208,58,68,0.1,0.5,0.7783333333333333,0.59180312441182,0.8646899115377377,0.7783333333333333,0.6730070054092401,0.7783333333333333,0.6025876622891548,0.8113682339055474,0.25205224570870927
868,214,56,62,0.1,0.5,0.775,0.5820158102766799,0.8691095740008783,0.775,0.6638209217080736,0.775,0.5900623004084194,0.8112532959497145,0.23182670798818833
856,216,68,60,0.1,0.5,0.7633333333333333,0.5718991153773763,0.8507785933872891,0.7633333333333333,0.6336287313432836,0.7633333333333333,0.5773725669160102,0.7979089532199715,0.19603864489006406
874,222,50,54,0.1,0.5,0.7733333333333333,0.5707698099002447,0.8808670556496643,0.7733333333333333,0.6583380123526109,0.7733333333333333,0.5747785304846275,0.8149814139308668,0.21171255073024717
870,214,54,62,0.1,0.5,0.7766666666666666,0.5830980613589309,0.8722561013865362,0.7766666666666666,0.668532892225474,0.7766666666666666,0.5914301975770387,0.8133471555953058,0.23668338867905817
849,221,75,55,0.1,0.5,0.7533333333333333,0.5590532655750047,0.8408792897923332,0.7533333333333333,0.6082674335010784,0.7533333333333333,0.5612453122915544,0.7886543044568846,0.15991929844347544
856,216,68,60,0.1,0.5,0.7633333333333333,0.5718991153773763,0.8507785933872891,0.7633333333333333,0.6336287313432836,0.7633333333333333,0.5773725669160102,0.7979089532199715,0.19603864489006406
866,234,58,42,0.1,0.5,0.7566666666666667,0.5447016751364577,0.871808143547274,0.7566666666666667,0.6036363636363636,0.7566666666666667,0.5395677403077959,0.8030373111316681,0.13612816107766285
856,218,68,58,0.1,0.5,0.7616666666666667,0.5682759269715791,0.8511994165255036,0.7616666666666667,0.6286689722443912,0.7616666666666667,0.5727070353936026,0.7971853943495735,0.18745659073466794
877,229,47,47,0.1,0.5,0.77,0.5597120271033315,0.8881247255160298,0.77,0.6464737793851718,0.77,0.5590467314605246,0.8162572227399814,0.18704273612813485
862,218,62,58,0.1,0.5,0.7666666666666667,0.5715226802183324,0.8606248823640127,0.7666666666666667,0.6407407407407407,0.7666666666666667,0.5766043670235287,0.8035444262989173,0.20066045942029762
861,217,63,59,0.1,0.5,0.7666666666666667,0.5727931488801054,0.8588164251207729,0.7666666666666667,0.6411539280391739,0.7666666666666667,0.5783111361000808,0.8028346862517718,0.20273173307370776
869,205,55,71,0.1,0.5,0.7833333333333333,0.5988612836438924,0.8687370600414078,0.7833333333333333,0.6863084153586947,0.7833333333333333,0.6115518503578204,0.8156230857723394,0.2714309422009217
871,211,53,65,0.1,0.5,0.78,0.5890739695087521,0.8731059037580777,0.78,0.6779191077414706,0.78,0.5991720270660101,0.8154476671508318,0.2517773713262424
864,214,60,62,0.1,0.5,0.7716666666666666,0.5798513081121777,0.8628381642512077,0.7716666666666666,0.6548404756835671,0.7716666666666666,0.5873473260407933,0.8070596572606623,0.2223889793316626
861,203,63,73,0.1,0.5,0.7783333333333333,0.5981554677206851,0.8561879666227492,0.7783333333333333,0.6729876160990712,0.7783333333333333,0.6102830575687133,0.8081899813118192,0.2606122051484976
856,206,68,70,0.1,0.5,0.7716666666666666,0.5900150574063618,0.8490367965367966,0.7716666666666666,0.6566363710799967,0.7716666666666666,0.6000992454427369,0.8017891910036925,0.23748374205145148
869,217,55,59,0.1,0.5,0.7733333333333333,0.5771221532091098,0.8714389233954452,0.7733333333333333,0.658864010855869,0.7733333333333333,0.5836203597397627,0.8112759280520475,0.22137691464685288
880,220,44,56,0.1,0.5,0.78,0.577639751552795,0.8899240855762593,0.78,0.68,0.78,0.5837187789084182,0.8219241443108233,0.2364331218717302
857,189,67,87,0.1,0.5,0.7866666666666666,0.6213532843967626,0.8489142982621244,0.7866666666666666,0.6921233642074942,0.7866666666666666,0.6373509621060087,0.8103244795970567,0.305383701306634
865,213,59,63,0.1,0.5,0.7733333333333333,0.5822040278562017,0.8641787439613527,0.7733333333333333,0.6594026582316981,0.7733333333333334,0.5903593893543643,0.8084679809302925,0.22894139475098088
866,216,58,60,0.1,0.5,0.7716666666666666,0.5773103707886317,0.8664453541627453,0.7716666666666666,0.6544221310191423,0.7716666666666666,0.583989149303359,0.8084570484823027,0.21852626576281894
864,204,60,72,0.1,0.5,0.78,0.5979672501411631,0.8609034443817052,0.78,0.6772216547497446,0.78,0.6102055279943303,0.8108717221828491,0.26352926350824185
866,202,58,74,0.1,0.5,0.7833333333333333,0.6026726896292114,0.8636269527573874,0.7833333333333333,0.6857337419135172,0.7833333333333333,0.616111504842901,0.8137373021497756,0.27618676896012667
866,206,58,70,0.1,0.5,0.78,0.5954263128176172,0.8643114373549156,0.78,0.6773554104477613,0.78,0.6071350622036151,0.8121407170777198,0.26018741612372376
878,218,46,58,0.1,0.5,0.78,0.580180688876341,0.8860769182508312,0.78,0.6793935991016283,0.78,0.587285044293903,0.8204231370505473,0.23986581545501406
864,192,60,84,0.1,0.5,0.79,0.6197063805759457,0.8593788819875776,0.79,0.7007575757575758,0.79,0.6363636363636365,0.8160000000000001,0.31004491782411553
864,224,60,52,0.1,0.5,0.7633333333333333,0.5617353660831922,0.8653767488550096,0.7633333333333333,0.6292016806722689,0.7633333333333333,0.5634440778012338,0.8037050548940037,0.17862041378147364
881,219,43,57,0.1,0.5,0.7816666666666666,0.5799924712968191,0.8912180814354728,0.7816666666666666,0.6854545454545454,0.7816666666666666,0.5868724245227483,0.8232732038236201,0.2435977619284493
883,211,41,65,0.1,0.5,0.79,0.5955674760022586,0.8920170650605433,0.79,0.7101686730364596,0.79,0.6077190105801712,0.8278823572143899,0.2834451595412304
863,215,61,61,0.1,0.5,0.77,0.5774985883681536,0.861497584541063,0.77,0.6502782931354361,0.77,0.5843352627272225,0.805651333591032,0.21583656391234432
855,219,69,57,0.1,0.5,0.76,0.5659232072275551,0.8498503670242801,0.76,0.6242351689279063,0.76,0.5697189727040474,0.7957671103939761,0.18099702523726383
875,225,49,51,0.1,0.5,0.7716666666666666,0.5658761528326746,0.8834541062801933,0.7716666666666666,0.6527272727272727,0.7716666666666666,0.5679505508367673,0.8151788467468394,0.2006099215881347
851,205,73,71,0.1,0.5,0.7683333333333333,0.5891210239036326,0.8413457556935818,0.7683333333333333,0.6494633838383839,0.7683333333333333,0.5988455988455988,0.7970158730158732,0.23082746633603568
867,229,57,47,0.1,0.5,0.7616666666666667,0.554300771692076,0.8717497960976223,0.7616666666666667,0.6214907355418304,0.7616666666666667,0.552892131318395,0.8054583984714261,0.16244433746190506
871,223,53,53,0.1,0.5,0.77,0.5673348390739695,0.8763366585105714,0.77,0.6480804387568555,0.77,0.5703589163497111,0.8114902007586174,0.19970951418193042
870,206,54,70,0.1,0.5,0.7833333333333333,0.5975908149821194,0.8704717987326682,0.7833333333333333,0.6865331574529321,0.7833333333333333,0.61,0.8162666666666667,0.2698438278487734
860,210,64,66,0.1,0.5,0.7716666666666666,0.5849331827592698,0.8558120020076543,0.7716666666666666,0.6557153127246584,0.7716666666666666,0.5938554579996146,0.804362430476981,0.23000345313981926
856,214,68,62,0.1,0.5,0.765,0.5755223037831734,0.8503819248384467,0.765,0.6384615384615385,0.765,0.5819972231966837,0.7986503846514914,0.20451830597751242
865,225,59,51,0.1,0.5,0.7633333333333333,0.5604648974214191,0.8672720998807955,0.7633333333333333,0.6286071726438699,0.7633333333333333,0.5616178975153202,0.8044694050112082,0.17636575066117952
854,220,70,56,0.1,0.5,0.7583333333333333,0.563570487483531,0.8485013175230567,0.7583333333333333,0.6198013656114214,0.7583333333333333,0.5667309100144922,0.7943488264383787,0.17453745973985968
875,227,49,49,0.1,0.5,0.77,0.5622529644268774,0.8841326306543698,0.77,0.647005444646098,0.77,0.5629015314283301,0.8146289678035802,0.19132720367068395
874,222,50,54,0.1,0.5,0.7733333333333333,0.5707698099002447,0.8808670556496643,0.7733333333333333,0.6583380123526109,0.7733333333333333,0.5747785304846275,0.8149814139308668,0.21171255073024717
872,218,52,58,0.1,0.5,0.775,0.5769339356295878,0.8764782922391617,0.775,0.6636363636363636,0.775,0.5832282828490721,0.8141082371585431,0.22440311465449692
866,224,58,52,0.1,0.5,0.765,0.5628176171654432,0.8685872702177051,0.765,0.6336113427856547,0.765,0.5647050954201419,0.8058463810322561,0.18322823123165344
865,227,59,49,0.1,0.5,0.7616666666666667,0.5568417090156221,0.8678722002635045,0.7616666666666667,0.6229141229141228,0.7616666666666667,0.556671626984127,0.8038715277777777,0.16717235188385643
870,200,54,76,0.1,0.5,0.7883333333333333,0.6084603801995107,0.8693871949306731,0.7883333333333333,0.6988497483824587,0.7883333333333333,0.623501045006942,0.8186425450407051,0.29371632104558637
879,209,45,67,0.1,0.5,0.7883333333333333,0.5970261622435535,0.8851678273417404,0.7883333333333333,0.7030593487394958,0.7883333333333333,0.6095591400053288,0.824440436419285,0.2807281198303343
875,223,49,53,0.1,0.5,0.7733333333333333,0.5694993412384717,0.8827997364953888,0.7733333333333333,0.6582556519875711,0.7733333333333333,0.5729515017348845,0.815749925423516,0.2097490267953681
867,205,57,71,0.1,0.5,0.7816666666666666,0.5977790325616412,0.8656647217516782,0.7816666666666666,0.6817280783582089,0.7816666666666666,0.6101113117323756,0.8135638934634947,0.26660229324708973
871,215,53,61,0.1,0.5,0.7766666666666666,0.5818275926971579,0.874086203651421,0.7766666666666666,0.6685567509935059,0.7766666666666666,0.5897435897435896,0.8140512820512821,0.23488374287423866
859,225,65,51,0.1,0.5,0.7583333333333333,0.5572181441746659,0.8576494761277369,0.7583333333333333,0.6160452983840183,0.7583333333333333,0.5578908854378405,0.798024907174025,0.16297112153665613
866,242,58,34,0.1,0.5,0.75,0.5302089215132694,0.8748196248196247,0.75,0.5755768325223669,0.75,0.5185724067100308,0.8011811023622046,0.09556347841910497
867,215,57,61,0.1,0.5,0.7733333333333333,0.5796630905326557,0.867777464081812,0.7733333333333333,0.6591215263636079,0.7733333333333333,0.5870257248558892,0.8098551722160084,0.22517648687550362
869,209,55,67,0.1,0.5,0.78,0.5916149068322981,0.8695410628019324,0.78,0.6776513884242221,0.78,0.6024076426086478,0.8141012756088134,0.25515105642825403
873,235,51,41,0.1,0.5,0.7616666666666667,0.546677959721438,0.8837590187590187,0.7616666666666667,0.6167791555485795,0.7616666666666667,0.5410390277302293,0.8104593175853018,0.14766194796223073
850,214,74,62,0.1,0.5,0.76,0.5722755505364201,0.8411155028546332,0.76,0.6273772666961521,0.76,0.5780508292473285,0.792325994803774,0.1918985364851833
860,224,64,52,0.1,0.5,0.76,0.55957086391869,0.8589773511512641,0.76,0.6208168978241506,0.76,0.5609399138141312,0.799417838848687,0.16967223673141996
854,220,70,56,0.1,0.5,0.7583333333333333,0.563570487483531,0.8485013175230567,0.7583333333333333,0.6198013656114214,0.7583333333333333,0.5667309100144922,0.7943488264383787,0.17453745973985968
867,215,57,61,0.1,0.5,0.7733333333333333,0.5796630905326557,0.867777464081812,0.7733333333333333,0.6591215263636079,0.7733333333333333,0.5870257248558892,0.8098551722160084,0.22517648687550362
864,224,60,52,0.1,0.5,0.7633333333333333,0.5617353660831922,0.8653767488550096,0.7633333333333333,0.6292016806722689,0.7633333333333333,0.5634440778012338,0.8037050548940037,0.17862041378147364
847,219,77,57,0.1,0.5,0.7533333333333333,0.5615942028985507,0.837367149758454,0.7533333333333333,0.6099661168827533,0.7533333333333333,0.56465253094742,0.7872481104710544,0.16459982157028052
875,191,49,85,0.1,0.5,0.8,0.6274703557312253,0.875614844093105,0.8,0.7275769370782112,0.8,0.6470155656330433,0.8274984679495038,0.34064241148501906
873,197,51,79,0.1,0.5,0.7933333333333333,0.6155185394315829,0.8734597528075788,0.7933333333333333,0.7117900790797986,0.7933333333333333,0.6323947211091402,0.8229265794098222,0.3128301814173165
853,229,71,47,0.1,0.5,0.75,0.5467250141163185,0.8491279252148818,0.75,0.5933299915410883,0.75,0.544513667120466,0.7902814399441269,0.13207339129791795
870,216,54,60,0.1,0.5,0.775,0.5794748729531338,0.8727625635234332,0.775,0.6637103809246874,0.775,0.5866819747416763,0.8126636050516647,0.2281303287605458
879,221,45,55,0.1,0.5,0.7783333333333333,0.5752870318087709,0.8886300897170462,0.7783333333333333,0.6745454545454546,0.7783333333333333,0.580565133294088,0.8205750847980265,0.2292684818150111
856,206,68,70,0.1,0.5,0.7716666666666666,0.5900150574063618,0.8490367965367966,0.7716666666666666,0.6566363710799967,0.7716666666666666,0.6000992454427369,0.8017891910036925,0.23748374205145148
852,222,72,54,0.1,0.5,0.755,0.5588650479954828,0.8458032185206098,0.755,0.6109337589784517,0.755,0.5607547846353816,0.7915122585271839,0.16161832874505141
855,217,69,59,0.1,0.5,0.7616666666666667,0.5695463956333522,0.8494253089905264,0.7616666666666667,0.6292560634328358,0.7616666666666667,0.5743963173872497,0.7964857768341963,0.1896237677666981
865,221,59,55,0.1,0.5,0.7666666666666667,0.5677112742330134,0.8661443628834934,0.7666666666666667,0.6394785305805951,0.7666666666666667,0.5713738997321087,0.8057252200535783,0.19436325819208133
879,193,45,83,0.1,0.5,0.8016666666666666,0.6260116694899304,0.8819041345128302,0.8016666666666666,0.7342000932835822,0.8016666666666666,0.6458263060775016,0.8306420100927929,0.34358081872748136
864,218,60,58,0.1,0.5,0.7683333333333333,0.5726049313005834,0.8637811343246125,0.7683333333333333,0.6450233403302108,0.7683333333333333,0.5779159981982985,0.8056608010148911,0.20522582353744956
861,221,63,55,0.1,0.5,0.7633333333333333,0.5655467720685112,0.8597848045674131,0.7633333333333333,0.6309251542968137,0.7633333333333333,0.5688062715407077,0.8014664298137735,0.1852751601993955
854,232,70,44,0.1,0.5,0.7483333333333333,0.5418313570487483,0.8515843214756257,0.7483333333333333,0.5861684598235921,0.7483333333333333,0.53769613471106,0.790460773057788,0.12007570294145956
847,221,77,55,0.1,0.5,0.7516666666666667,0.5579710144927537,0.8377536231884058,0.7516666666666667,0.6048689138576779,0.7516666666666667,0.5600047247814789,0.7865142924639735,0.15594046716722093
868,218,56,58,0.1,0.5,0.7716666666666666,0.5747694334650857,0.8701152832674572,0.7716666666666666,0.6540176407870505,0.7716666666666666,0.5805587447378492,0.8098882510524301,0.21462350053316
868,206,56,70,0.1,0.5,0.7816666666666666,0.5965085638998683,0.8673880105401846,0.7816666666666666,0.6818746120422099,0.7816666666666666,0.6085637876682654,0.8142048018167422,0.26497137670351756
863,205,61,71,0.1,0.5,0.7783333333333333,0.5956145303971391,0.8595416901938641,0.7783333333333333,0.6729656111678584,0.7783333333333333,0.6072525395700449,0.8094389321993859,0.25720051078229944
860,228,64,48,0.1,0.5,0.7566666666666667,0.5523244871070958,0.8600991279252148,0.7566666666666667,0.6095063025210083,0.7566666666666667,0.5511467278801417,0.7981756198205953,0.15139169216844411
859,199,65,77,0.1,0.5,0.78,0.6043195934500283,0.8526579459188155,0.78,0.6770813919433425,0.78,0.6176111317648308,0.807826225503213,0.2718312624779909
861,203,63,73,0.1,0.5,0.7783333333333333,0.5981554677206851,0.8561879666227492,0.7783333333333333,0.6729876160990712,0.7783333333333333,0.6102830575687133,0.8081899813118192,0.2606122051484976
871,207,53,69,0.1,0.5,0.7833333333333333,0.5963203463203464,0.8722222222222221,0.7833333333333333,0.6867757535204841,0.7833333333333333,0.6084317692357893,0.8169179229480737,0.2682558872668906
874,206,50,70,0.1,0.5,0.7866666666666666,0.5997553171466214,0.876661020139281,0.7866666666666666,0.6962962962962963,0.7866666666666666,0.6128954212786548,0.8203834754732958,0.2798685355072572
852,230,72,46,0.1,0.5,0.7483333333333333,0.5443722943722944,0.8477958152958152,0.7483333333333333,0.5886305961966227,0.7483333333333333,0.5414770915679358,0.7888833162104212,0.12542317018523327
867,229,57,47,0.1,0.5,0.7616666666666667,0.554300771692076,0.8717497960976223,0.7616666666666667,0.6214907355418304,0.7616666666666667,0.552892131318395,0.8054583984714261,0.16244433746190506
851,217,73,59,0.1,0.5,0.7583333333333333,0.56738189346885,0.8432006399397705,0.7583333333333333,0.621893088185223,0.7583333333333333,0.5718166784786204,0.7922454523978266,0.18125547807099054
875,219,49,57,0.1,0.5,0.7766666666666666,0.5767457180500659,0.8815634606938955,0.7766666666666666,0.6687765168500569,0.7766666666666666,0.5828122810931978,0.8169542529105416,0.22762139596836375
861,225,63,51,0.1,0.5,0.76,0.558300395256917,0.8608498023715415,0.76,0.6200930503053214,0.76,0.5591274397244547,0.8001745120551091,0.16734960173730978
858,212,66,64,0.1,0.5,0.7683333333333333,0.5802277432712215,0.8530969634230504,0.7683333333333333,0.6470884255930984,0.7683333333333333,0.5879263405981491,0.8015064075642361,0.21726087955866585
868,230,56,46,0.1,0.5,0.7616666666666667,0.5530303030303031,0.8737121212121213,0.7616666666666667,0.6207543126540234,0.7616666666666667,0.5509710643241801,0.8062664657026676,0.16004546594338515
861,203,63,73,0.1,0.5,0.7783333333333333,0.5981554677206851,0.8561879666227492,0.7783333333333333,0.6729876160990712,0.7783333333333333,0.6102830575687133,0.8081899813118192,0.2606122051484976
858,212,66,64,0.1,0.5,0.7683333333333333,0.5802277432712215,0.8530969634230504,0.7683333333333333,0.6470884255930984,0.7683333333333333,0.5879263405981491,0.8015064075642361,0.21726087955866585
863,231,61,45,0.1,0.5,0.7566666666666667,0.5485130811217768,0.8658830541439237,0.7566666666666667,0.6066882825704529,0.7566666666666667,0.545452186862738,0.8005620964547692,0.14388575060906378
859,201,65,75,0.1,0.5,0.7783333333333333,0.6006964050442312,0.8528969822448083,0.7783333333333333,0.6730458221024258,0.7783333333333333,0.6132521712158809,0.8069698614557484,0.26400827406456673
853,217,71,59,0.1,0.5,0.76,0.5684641445511011,0.8463093669615408,0.76,0.6255212077641984,0.76,0.5731035470944854,0.7943663502823742,0.1854044456057823
855,233,69,43,0.1,0.5,0.7483333333333333,0.5405608883869754,0.8535021017629714,0.7483333333333333,0.5848870798319328,0.7483333333333333,0.5357750404787769,0.7912638259788349,0.11735579015215722
872,226,52,50,0.1,0.5,0.7683333333333333,0.5624411820063994,0.8789050442311311,0.7683333333333333,0.6421836494160506,0.7683333333333333,0.5635313142731541,0.8116855855431524,0.18844750071594685
859,223,65,53,0.1,0.5,0.76,0.560841332580463,0.8571205847292803,0.76,0.6215263636078825,0.7599999999999999,0.5627331204356474,0.7986701823463619,0.1719747179740261
848,214,76,62,0.1,0.5,0.7583333333333333,0.5711932994541691,0.8380411255411256,0.7583333333333333,0.6238843854908704,0.7583333333333333,0.5767473765634806,0.7902148371936892,0.18782692196750972
860,236,64,40,0.1,0.5,0.75,0.5378317334839074,0.8626325365455799,0.75,0.58464345873105,0.75,0.5310057321521626,0.7959353830119855,0.11317612419356297
874,224,50,52,0.1,0.5,0.7716666666666666,0.5671466214944476,0.8815015057406361,0.7716666666666666,0.6528983177970642,0.7716666666666666,0.569811439247641,0.8143951454633946,0.2026485181022277
873,223,51,53,0.1,0.5,0.7716666666666666,0.5684170901562206,0.8795645899993724,0.7716666666666666,0.6530741156653566,0.7716666666666666,0.5716519020323084,0.8136209831509466,0.20467423454905542
861,227,63,49,0.1,0.5,0.7583333333333333,0.5546772068511199,0.8614185331576636,0.7583333333333333,0.6144301470588236,0.7583333333333333,0.5542210653604148,0.7995579785889474,0.1581988725717015
