tn,fp,fn,tp,imbalance,percentil_tp,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1_macro,f1_weighted,matthew
432,114,30,24,0.1,0.5,0.76,0.554488989271598,0.8665612648221344,0.76,0.6178266178266179,0.76,0.5535714285714286,0.8025000000000001,0.1602529664582001
433,111,29,27,0.1,0.5,0.7666666666666667,0.5664408055712403,0.868015559319907,0.7666666666666667,0.6390493697478992,0.7666666666666667,0.5695927527617799,0.8064697724307078,0.1922347745879884
439,109,23,29,0.1,0.5,0.78,0.580180688876341,0.8860769182508312,0.78,0.6793935991016283,0.78,0.587285044293903,0.8204231370505473,0.23986581545501406
436,108,26,30,0.1,0.5,0.7766666666666666,0.580557124035385,0.8759319907145994,0.7766666666666666,0.66859243697479,0.7766666666666666,0.5880387776434179,0.8147639250408204,0.23307785700753267
445,99,17,39,0.1,0.5,0.8066666666666666,0.6229060794278185,0.8996812848986762,0.8066666666666666,0.7572216386554622,0.8066666666666666,0.6433768522883319,0.839646382871158,0.3556071042661655
436,116,26,22,0.1,0.5,0.7633333333333333,0.5515716167890081,0.880978731413514,0.7633333333333333,0.6240942028985507,0.7633333333333333,0.5482598460265954,0.8100884392695809,0.15999673343692333
444,106,18,32,0.1,0.5,0.7933333333333333,0.5964615095049878,0.9002760524499656,0.7933333333333333,0.7236363636363636,0.7933333333333333,0.6089479438230594,0.8327166204131976,0.29375024232548297
449,93,13,45,0.1,0.5,0.8233333333333334,0.6489742141916055,0.9094366020452976,0.8233333333333334,0.8021376765491792,0.8233333333333334,0.67680299211318,0.8523492424858389,0.4243146141324452
438,106,24,32,0.1,0.5,0.7833333333333333,0.5899680030114812,0.8812096116443942,0.7833333333333333,0.6882878151260504,0.7833333333333333,0.6003361275645098,0.8202933601142287,0.26030657862056217
435,113,27,25,0.1,0.5,0.7666666666666667,0.5613589309241483,0.8756571930484974,0.7666666666666667,0.6372824256035935,0.7666666666666666,0.5622720166753518,0.8095396908111864,0.18355928600548024
426,110,36,28,0.1,0.5,0.7566666666666667,0.5624882364012799,0.8453654558002384,0.7566666666666667,0.6161380597014925,0.7566666666666667,0.5654675688009683,0.7922162476768719,0.17037913639660018
433,99,29,39,0.1,0.5,0.7866666666666666,0.6099190664408055,0.8630390865173473,0.7866666666666666,0.6937195931003981,0.7866666666666666,0.6249340704420698,0.8154008842700214,0.2918456909045496
435,101,27,37,0.1,0.5,0.7866666666666666,0.6048371917937135,0.8697245749419663,0.7866666666666666,0.6948460820895522,0.7866666666666666,0.6190400603186571,0.8178334226208193,0.28584692461718764
421,115,41,23,0.1,0.5,0.74,0.538961038961039,0.8318326118326118,0.74,0.5724113805970149,0.74,0.5357050735133634,0.7779844838191234,0.10623036516294047
438,114,24,24,0.1,0.5,0.77,0.5609824957651044,0.886120835686053,0.77,0.6467391304347826,0.77,0.5609849207864096,0.8154380606986066,0.18919321764074146
444,92,18,46,0.1,0.5,0.8166666666666667,0.6471861471861472,0.894083694083694,0.8166666666666667,0.773554104477612,0.8166666666666667,0.6726125518363459,0.8434505975647665,0.4013147128377751
438,102,24,36,0.1,0.5,0.79,0.6044607566346697,0.8793337097684923,0.79,0.7055555555555555,0.79,0.6189439303211759,0.8231899836690256,0.29306988152175045
436,106,26,32,0.1,0.5,0.78,0.5878035008469791,0.8749118514335905,0.78,0.6780760911057386,0.78,0.5975282543296203,0.8161330189446296,0.25008561906858584
419,107,43,31,0.1,0.5,0.75,0.5657820440429135,0.822777464081812,0.75,0.6077484328434899,0.75,0.5703154839202506,0.779638683064701,0.16837947802348563
432,106,30,32,0.1,0.5,0.7733333333333333,0.5834744965179748,0.8624029110985633,0.7733333333333333,0.6595515049766159,0.7733333333333333,0.5920000000000001,0.8077866666666668,0.23081145159292388
432,102,30,36,0.1,0.5,0.78,0.5979672501411631,0.8609034443817052,0.78,0.6772216547497446,0.78,0.6102055279943303,0.8108717221828491,0.26352926350824185
437,105,25,33,0.1,0.5,0.7833333333333333,0.5925089403350273,0.8775676014806449,0.7833333333333333,0.6876192899860033,0.7833333333333333,0.6036263110822018,0.8189188822939535,0.2634878494581135
428,102,34,36,0.1,0.5,0.7733333333333333,0.5936382458121588,0.848760900934814,0.7733333333333333,0.6609164420485175,0.7733333333333333,0.6045285359801489,0.8026157981803144,0.2455030212095737
429,111,33,27,0.1,0.5,0.76,0.562111801242236,0.8552795031055901,0.76,0.6222222222222222,0.76,0.5645073489384866,0.7979314099074577,0.1742577673913111
427,111,35,27,0.1,0.5,0.7566666666666667,0.5599472990777339,0.8489547650417215,0.7566666666666667,0.6145820841827557,0.7566666666666666,0.562,0.7936533333333333,0.1657574911665079
433,109,29,29,0.1,0.5,0.77,0.5736871823828346,0.8669446012924273,0.77,0.6494464944649446,0.77,0.5792340840718757,0.8077754288966582,0.2098789279000029
431,117,31,21,0.1,0.5,0.7533333333333333,0.5425371729719556,0.8652374678461634,0.7533333333333333,0.5951712521055587,0.7533333333333333,0.5372589890568005,0.7986562445718257,0.12725275655594642
440,120,22,18,0.1,0.5,0.7633333333333333,0.541407867494824,0.8975845410628018,0.7633333333333333,0.6178571428571429,0.7633333333333333,0.5316519712394732,0.8171361141039454,0.13971704197766452
414,102,48,36,0.1,0.5,0.75,0.5784867306606437,0.8071710897797854,0.75,0.6154485049833887,0.75,0.5854750455977449,0.7735035649146078,0.19038041617566878
422,90,40,48,0.1,0.5,0.7833333333333333,0.6306230001882176,0.8304661522052827,0.7833333333333333,0.6848366477272727,0.7833333333333333,0.6456542675946284,0.8017396255443902,0.31076626246019085
440,106,22,32,0.1,0.5,0.7866666666666666,0.5921325051759834,0.887536231884058,0.7866666666666666,0.6992266992266992,0.7866666666666666,0.6031746031746031,0.8244444444444444,0.2709631332687011
424,104,38,34,0.1,0.5,0.7633333333333333,0.5820628646715603,0.8371842650103519,0.7633333333333333,0.6376262626262625,0.7633333333333333,0.5901875901875903,0.7926349206349208,0.21254651599263263
427,117,35,21,0.1,0.5,0.7466666666666667,0.5382081686429512,0.8521826965305226,0.7466666666666667,0.5799632352941176,0.7466666666666667,0.5327007029985038,0.7898814672104828,0.11054860974889984
427,115,35,23,0.1,0.5,0.75,0.5454545454545454,0.851010101010101,0.75,0.5921873011833567,0.75,0.5426457435563867,0.7910602488007155,0.12946554556283704
432,102,30,36,0.1,0.5,0.78,0.5979672501411631,0.8609034443817052,0.78,0.6772216547497446,0.78,0.6102055279943303,0.8108717221828491,0.26352926350824185
430,108,32,30,0.1,0.5,0.7666666666666667,0.5740636175418784,0.8570236526758267,0.7666666666666667,0.6415637366590718,0.7666666666666667,0.58,0.8021333333333334,0.20478986742235747
431,99,31,39,0.1,0.5,0.7833333333333333,0.6077545642763034,0.8570330635548027,0.7833333333333333,0.6851752021563342,0.7833333333333333,0.6219758064516129,0.8113239247311828,0.2825135269195597
433,99,29,39,0.1,0.5,0.7866666666666666,0.6099190664408055,0.8630390865173473,0.7866666666666666,0.6937195931003981,0.7866666666666666,0.6249340704420698,0.8154008842700214,0.2918456909045496
439,113,23,25,0.1,0.5,0.7733333333333333,0.5656879352531526,0.8886918878223224,0.7733333333333333,0.6580615942028986,0.7733333333333333,0.5673474581663167,0.8181128714131195,0.20379145974265053
424,116,38,22,0.1,0.5,0.7433333333333333,0.5385846038019951,0.8419160549595333,0.7433333333333333,0.575925925925926,0.7433333333333333,0.5342648037258816,0.783898868928809,0.10825103731884476
423,105,39,33,0.1,0.5,0.76,0.5773574251835122,0.8344099378881987,0.76,0.6297348484848485,0.76,0.5844155844155845,0.7897142857142858,0.20035921576369728
432,108,30,30,0.1,0.5,0.77,0.5762281197063805,0.8632975719932242,0.77,0.65,0.77,0.5826528760660497,0.806350934494647,0.21386180543479089
439,111,23,27,0.1,0.5,0.7766666666666666,0.5729343120647469,0.8873360938578329,0.7766666666666666,0.6690909090909092,0.7766666666666666,0.5774114876797578,0.8192260252852297,0.222103841758292
431,111,31,27,0.1,0.5,0.7633333333333333,0.5642763034067382,0.8616331011983186,0.7633333333333333,0.6303600967044153,0.7633333333333333,0.5670379705667128,0.8022037021980107,0.1830744671209476
435,113,27,25,0.1,0.5,0.7666666666666667,0.5613589309241483,0.8756571930484974,0.7666666666666667,0.6372824256035935,0.7666666666666666,0.5622720166753518,0.8095396908111864,0.18355928600548024
430,104,32,34,0.1,0.5,0.7733333333333333,0.5885563711650669,0.8554564276303408,0.7733333333333333,0.6601974804221995,0.7733333333333333,0.5983935742971886,0.8051405622489959,0.23821425260447224
438,102,24,36,0.1,0.5,0.79,0.6044607566346697,0.8793337097684923,0.79,0.7055555555555555,0.79,0.6189439303211759,0.8231899836690256,0.29306988152175045
430,116,32,22,0.1,0.5,0.7533333333333333,0.5450781102955016,0.8613175230566535,0.7533333333333333,0.5974765974765974,0.7533333333333333,0.541170634920635,0.7970138888888889,0.13257542475557488
438,116,24,22,0.1,0.5,0.7666666666666667,0.5537361189535103,0.8875901875901877,0.7666666666666667,0.6344372939883849,0.7666666666666667,0.5506675795960287,0.8144356955380577,0.1699898634807132
432,102,30,36,0.1,0.5,0.78,0.5979672501411631,0.8609034443817052,0.78,0.6772216547497446,0.78,0.6102055279943303,0.8108717221828491,0.26352926350824185
436,98,26,40,0.1,0.5,0.7933333333333333,0.6167890080933559,0.8717974778844344,0.7933333333333333,0.7112700034048349,0.7933333333333333,0.6338294353886132,0.8223340420505552,0.31415928531578113
428,106,34,32,0.1,0.5,0.7666666666666667,0.5791454921889705,0.8500094108789762,0.7666666666666667,0.6431733060946544,0.7666666666666667,0.5865816206000471,0.7994094023151429,0.2128992417007026
434,110,28,28,0.1,0.5,0.77,0.5711462450592886,0.8706543697848046,0.77,0.6488970588235294,0.77,0.5757414277223258,0.809234489967412,0.20584913539450314
438,114,24,24,0.1,0.5,0.77,0.5609824957651044,0.886120835686053,0.77,0.6467391304347826,0.77,0.5609849207864096,0.8154380606986066,0.18919321764074146
432,120,30,18,0.1,0.5,0.75,0.5327498588368154,0.870694522868436,0.75,0.5788043478260869,0.75,0.522809696506967,0.799389196411529,0.10160376502928709
443,105,19,33,0.1,0.5,0.7933333333333333,0.5990024468285338,0.8964966434531653,0.7933333333333333,0.7215047725996631,0.7933333333333333,0.6122980719124544,0.8313065832899079,0.29617234490454786
420,94,42,44,0.1,0.5,0.7733333333333333,0.613965744400527,0.8244883618796661,0.7733333333333333,0.6643742647724188,0.7733333333333333,0.6267564402810304,0.793604605776737,0.27373735912423813
432,104,30,34,0.1,0.5,0.7766666666666666,0.590720873329569,0.8616048685613902,0.7766666666666666,0.6686100746268657,0.7766666666666666,0.6011825631460942,0.8092943643061701,0.24735766187699182
439,97,23,41,0.1,0.5,0.8,0.6236589497459062,0.8805508501160675,0.8,0.7298274253731343,0.8,0.6428500565487411,0.8292188337070181,0.3371659416041154
435,99,27,39,0.1,0.5,0.79,0.6120835686053078,0.8690739695087522,0.79,0.7027579162410623,0.79,0.6279234585400425,0.8194684620836287,0.3015017798638963
435,119,27,19,0.1,0.5,0.7566666666666667,0.5396198004893658,0.87992784992785,0.7566666666666667,0.5991210171087741,0.7566666666666666,0.53141047586443,0.806482939632546,0.12533403244374827
438,110,24,28,0.1,0.5,0.7766666666666666,0.5754752493882929,0.8834719869502478,0.7766666666666666,0.6688658057271195,0.7766666666666666,0.5810317873892652,0.8177022754907071,0.2257891830926306
434,102,28,36,0.1,0.5,0.7833333333333333,0.6001317523056654,0.867018006148441,0.7833333333333333,0.6861007462686567,0.7833333333333333,0.6130875612611361,0.8149870698492695,0.2730171703704557
447,111,15,27,0.1,0.5,0.79,0.5815923207227556,0.913500846979108,0.79,0.7219662058371736,0.79,0.5882352941176472,0.8361176470588236,0.26915228296471744
432,114,30,24,0.1,0.5,0.76,0.554488989271598,0.8665612648221344,0.76,0.6178266178266179,0.76,0.5535714285714286,0.8025000000000001,0.1602529664582001
419,103,43,35,0.1,0.5,0.7566666666666667,0.580274797666102,0.8219969885187277,0.7566666666666667,0.6256999705275568,0.7566666666666667,0.5878500451671184,0.783044263775971,0.20090335687324493
438,112,24,26,0.1,0.5,0.7733333333333333,0.5682288725766986,0.8847481021394066,0.7733333333333333,0.6581818181818182,0.7733333333333333,0.5711041964510974,0.816527906259636,0.2077745616448538
439,107,23,31,0.1,0.5,0.7833333333333333,0.5874270656879352,0.8849143610013175,0.7833333333333333,0.6890516890516891,0.7833333333333333,0.5969742063492063,0.8217013888888888,0.25712436241738845
436,98,26,40,0.1,0.5,0.7933333333333333,0.6167890080933559,0.8717974778844344,0.7933333333333333,0.7112700034048349,0.7933333333333333,0.6338294353886132,0.8223340420505552,0.31415928531578113
438,116,24,22,0.1,0.5,0.7666666666666667,0.5537361189535103,0.8875901875901877,0.7666666666666667,0.6344372939883849,0.7666666666666667,0.5506675795960287,0.8144356955380577,0.1699898634807132
436,116,26,22,0.1,0.5,0.7633333333333333,0.5515716167890081,0.880978731413514,0.7633333333333333,0.6240942028985507,0.7633333333333333,0.5482598460265954,0.8100884392695809,0.15999673343692333
429,115,33,23,0.1,0.5,0.7533333333333333,0.5476190476190477,0.8574603174603175,0.7533333333333333,0.5996586134453781,0.7533333333333333,0.5449980529195958,0.7954109022838911,0.13777733136192935
429,123,33,15,0.1,0.5,0.74,0.5186335403726708,0.8629813664596274,0.74,0.5448369565217391,0.74,0.5037220843672456,0.7913647642679901,0.05780903872355989
429,123,33,15,0.1,0.5,0.74,0.5186335403726708,0.8629813664596274,0.74,0.5448369565217391,0.74,0.5037220843672456,0.7913647642679901,0.05780903872355989
426,98,36,40,0.1,0.5,0.7766666666666666,0.6059664972708451,0.8419963611267959,0.7766666666666666,0.6696464443551626,0.7766666666666666,0.6189645693920495,0.801997055348082,0.26815547343114166
439,93,23,45,0.1,0.5,0.8066666666666666,0.6381517033690947,0.8794817742643829,0.8066666666666666,0.7434763379035825,0.8066666666666666,0.6600965013381258,0.8327070513697068,0.3668060567190743
420,108,42,30,0.1,0.5,0.75,0.5632411067193676,0.8260869565217391,0.75,0.6060606060606061,0.75,0.5670995670995671,0.7809523809523808,0.16379731507689121
434,114,28,24,0.1,0.5,0.7633333333333333,0.5566534914361001,0.8730522617479142,0.7633333333333333,0.6267546322290848,0.7633333333333333,0.5560187597707138,0.8068188292513461,0.16948265364309678
423,113,39,25,0.1,0.5,0.7466666666666667,0.5483719179371354,0.8372457494196625,0.7466666666666667,0.589902052238806,0.7466666666666667,0.5476100716284054,0.7836771893622229,0.13188987365640434
443,111,19,27,0.1,0.5,0.7833333333333333,0.5772633163937512,0.9003607503607504,0.7833333333333333,0.6932977554544029,0.7833333333333333,0.5827627524820267,0.8276902887139108,0.24441624854232144
430,108,32,30,0.1,0.5,0.7666666666666667,0.5740636175418784,0.8570236526758267,0.7666666666666667,0.6415637366590718,0.7666666666666667,0.58,0.8021333333333334,0.20478986742235747
437,97,25,41,0.1,0.5,0.7966666666666666,0.6214944475814042,0.8745209862601167,0.7966666666666666,0.7197820905686074,0.7966666666666666,0.6397354122371841,0.8251996220174818,0.32681679076766595
437,105,25,33,0.1,0.5,0.7833333333333333,0.5925089403350273,0.8775676014806449,0.7833333333333333,0.6876192899860033,0.7833333333333333,0.6036263110822018,0.8189188822939535,0.2634878494581135
437,105,25,33,0.1,0.5,0.7833333333333333,0.5925089403350273,0.8775676014806449,0.7833333333333333,0.6876192899860033,0.7833333333333333,0.6036263110822018,0.8189188822939535,0.2634878494581135
432,102,30,36,0.1,0.5,0.78,0.5979672501411631,0.8609034443817052,0.78,0.6772216547497446,0.78,0.6102055279943303,0.8108717221828491,0.26352926350824185
434,106,28,32,0.1,0.5,0.7766666666666666,0.5856389986824769,0.8686429512516469,0.7766666666666666,0.6685185185185185,0.7766666666666666,0.5947498941510918,0.8119639508861065,0.2402644974637774
423,95,39,43,0.1,0.5,0.7766666666666666,0.6135893092414831,0.8330390865173475,0.7766666666666666,0.6704962802523778,0.7766666666666666,0.62708719851577,0.7987099567099567,0.2783275387173172
435,105,27,33,0.1,0.5,0.78,0.5903444381705252,0.8713156408808583,0.78,0.6777777777777778,0.78,0.6007984031936128,0.8147704590818363,0.25346584347827067
426,112,36,26,0.1,0.5,0.7533333333333333,0.5552418595896856,0.8462651358303532,0.7533333333333333,0.6055882000239837,0.7533333333333333,0.556,0.7908266666666667,0.1527466990812247
438,112,24,26,0.1,0.5,0.7733333333333333,0.5682288725766986,0.8847481021394066,0.7733333333333333,0.6581818181818182,0.7733333333333333,0.5711041964510974,0.816527906259636,0.2077745616448538
434,114,28,24,0.1,0.5,0.7633333333333333,0.5566534914361001,0.8730522617479142,0.7633333333333333,0.6267546322290848,0.7633333333333333,0.5560187597707138,0.8068188292513461,0.16948265364309678
423,119,39,19,0.1,0.5,0.7366666666666667,0.5266327875023528,0.8403871008218835,0.7366666666666667,0.554014505662298,0.7366666666666667,0.5182535165460607,0.7799167954034203,0.07585662400472647
431,101,31,37,0.1,0.5,0.78,0.6005081874647092,0.8575581906016689,0.78,0.6771340114993365,0.78,0.6132132601433846,0.8096321619034595,0.266858902299708
435,99,27,39,0.1,0.5,0.79,0.6120835686053078,0.8690739695087522,0.79,0.7027579162410623,0.79,0.6279234585400425,0.8194684620836287,0.3015017798638963
430,108,32,30,0.1,0.5,0.7666666666666667,0.5740636175418784,0.8570236526758267,0.7666666666666667,0.6415637366590718,0.7666666666666667,0.58,0.8021333333333334,0.20478986742235747
422,112,40,26,0.1,0.5,0.7466666666666667,0.5509128552606813,0.8336683606248824,0.7466666666666667,0.5921007831120191,0.7466666666666667,0.5511457595086227,0.7822159225135837,0.1369542089893937
427,113,35,25,0.1,0.5,0.7533333333333333,0.5527009222661396,0.8499341238471673,0.7533333333333333,0.6037037037037037,0.7533333333333333,0.5524103308534446,0.7923183935159981,0.14785507536232456
429,115,33,23,0.1,0.5,0.7533333333333333,0.5476190476190477,0.8574603174603175,0.7533333333333333,0.5996586134453781,0.7533333333333333,0.5449980529195958,0.7954109022838911,0.13777733136192935
437,107,25,31,0.1,0.5,0.78,0.5852625635234331,0.8785708011794967,0.78,0.6784401260504203,0.78,0.5941874526039639,0.8175286425775246,0.24669221781404743
433,113,29,25,0.1,0.5,0.7633333333333333,0.5591944287596461,0.8691831357048748,0.7633333333333333,0.628001628001628,0.7633333333333333,0.5597718253968254,0.8052430555555554,0.17409173730951275
434,102,28,36,0.1,0.5,0.7833333333333333,0.6001317523056654,0.867018006148441,0.7833333333333333,0.6861007462686567,0.7833333333333333,0.6130875612611361,0.8149870698492695,0.2730171703704557
412,114,50,24,0.1,0.5,0.7266666666666667,0.5328439676265764,0.8032385971516407,0.7266666666666667,0.5537971431507553,0.7266666666666667,0.5302115957528073,0.7590716268174064,0.08406929589441557
429,111,33,27,0.1,0.5,0.76,0.562111801242236,0.8552795031055901,0.76,0.6222222222222222,0.76,0.5645073489384866,0.7979314099074577,0.1742577673913111
433,113,29,25,0.1,0.5,0.7633333333333333,0.5591944287596461,0.8691831357048748,0.7633333333333333,0.628001628001628,0.7633333333333333,0.5597718253968254,0.8052430555555554,0.17409173730951275
424,114,38,24,0.1,0.5,0.7466666666666667,0.5458309806135893,0.8408858774076166,0.7466666666666667,0.5876004317064396,0.7466666666666667,0.544,0.7851733333333334,0.1267251149106583
426,102,36,36,0.1,0.5,0.77,0.5914737436476567,0.8427329192546583,0.77,0.6534090909090908,0.77,0.6017316017316017,0.7984761904761905,0.23692111645050337
429,109,33,29,0.1,0.5,0.7633333333333333,0.5693581780538303,0.8543340234644584,0.7633333333333333,0.6325698525002997,0.7633333333333333,0.5740000000000001,0.7993066666666667,0.19177907533707428
434,104,28,34,0.1,0.5,0.78,0.5928853754940712,0.8677821695213,0.78,0.67753927329416,0.78,0.6040000000000001,0.81344,0.25683303576349026
441,101,21,37,0.1,0.5,0.7966666666666666,0.6113306982872201,0.8881906016688625,0.7966666666666666,0.725792085507062,0.7966666666666666,0.6280185380925278,0.8300623356912487,0.317096771016224
439,113,23,25,0.1,0.5,0.7733333333333333,0.5656879352531526,0.8886918878223224,0.7733333333333333,0.6580615942028986,0.7733333333333333,0.5673474581663167,0.8181128714131195,0.20379145974265053
430,100,32,38,0.1,0.5,0.78,0.6030491247882552,0.8542756760148065,0.78,0.6770889487870619,0.78,0.6161600496277916,0.8084212158808933,0.2701766916828977
427,107,35,31,0.1,0.5,0.7633333333333333,0.5744400527009222,0.8472859025032937,0.7633333333333333,0.6346612189308818,0.7633333333333333,0.5806756437514765,0.7965438223482164,0.20024173624881778
440,106,22,32,0.1,0.5,0.7866666666666666,0.5921325051759834,0.887536231884058,0.7866666666666666,0.6992266992266992,0.7866666666666666,0.6031746031746031,0.8244444444444444,0.2709631332687011
434,94,28,44,0.1,0.5,0.7966666666666666,0.6291172595520422,0.864927536231884,0.7966666666666666,0.7165404040404041,0.7966666666666666,0.6479076479076479,0.8218412698412698,0.33441951828198624
425,113,37,25,0.1,0.5,0.75,0.5505364201016375,0.8435755066189848,0.75,0.5965943158652116,0.75,0.55,0.788,0.13973590699594152
431,103,31,35,0.1,0.5,0.7766666666666666,0.593261810653115,0.8581799360060229,0.7766666666666666,0.668709567585972,0.7766666666666666,0.6042995511457595,0.8080061422159225,0.25087175805635703
438,112,24,26,0.1,0.5,0.7733333333333333,0.5682288725766986,0.8847481021394066,0.7733333333333333,0.6581818181818182,0.7733333333333333,0.5711041964510974,0.816527906259636,0.2077745616448538
431,105,31,33,0.1,0.5,0.7733333333333333,0.5860154338415208,0.8588982997678649,0.7733333333333333,0.6598647388059702,0.7733333333333333,0.5952300640885732,0.8064480115346203,0.23452790763025988
441,101,21,37,0.1,0.5,0.7966666666666666,0.6113306982872201,0.8881906016688625,0.7966666666666666,0.725792085507062,0.7966666666666666,0.6280185380925278,0.8300623356912487,0.317096771016224
436,116,26,22,0.1,0.5,0.7633333333333333,0.5515716167890081,0.880978731413514,0.7633333333333333,0.6240942028985507,0.7633333333333333,0.5482598460265954,0.8100884392695809,0.15999673343692333
434,106,28,32,0.1,0.5,0.7766666666666666,0.5856389986824769,0.8686429512516469,0.7766666666666666,0.6685185185185185,0.7766666666666666,0.5947498941510918,0.8119639508861065,0.2402644974637774
432,110,30,28,0.1,0.5,0.7666666666666667,0.5689817428947863,0.864288851245373,0.7666666666666667,0.63990329558468,0.7666666666666667,0.5731360273192943,0.8049895655473344,0.19647669751047525
420,106,42,32,0.1,0.5,0.7533333333333333,0.5704874835309618,0.825568730786122,0.7533333333333333,0.6154557599424519,0.7533333333333333,0.5760446108013139,0.7825768339571716,0.18042378975620993
431,117,31,21,0.1,0.5,0.7533333333333333,0.5425371729719556,0.8652374678461634,0.7533333333333333,0.5951712521055587,0.7533333333333333,0.5372589890568005,0.7986562445718257,0.12725275655594642
439,103,23,35,0.1,0.5,0.79,0.6019198193111237,0.8828791015747538,0.79,0.7067056877465326,0.79,0.6158224245873648,0.824490608992601,0.2902923102371687
445,109,17,29,0.1,0.5,0.79,0.5866741953698476,0.9054689754689754,0.79,0.7168419400408099,0.79,0.5956008216364259,0.832992125984252,0.2741868025669647
441,101,21,37,0.1,0.5,0.7966666666666666,0.6113306982872201,0.8881906016688625,0.7966666666666666,0.725792085507062,0.7966666666666666,0.6280185380925278,0.8300623356912487,0.317096771016224
428,98,34,40,0.1,0.5,0.78,0.6081309994353473,0.8478988644206036,0.78,0.6771143767341485,0.78,0.6218776258498204,0.8060820410969368,0.2767782836180043
433,113,29,25,0.1,0.5,0.7633333333333333,0.5591944287596461,0.8691831357048748,0.7633333333333333,0.628001628001628,0.7633333333333333,0.5597718253968254,0.8052430555555554,0.17409173730951275
443,105,19,33,0.1,0.5,0.7933333333333333,0.5990024468285338,0.8964966434531653,0.7933333333333333,0.7215047725996631,0.7933333333333333,0.6122980719124544,0.8313065832899079,0.29617234490454786
440,110,22,28,0.1,0.5,0.78,0.577639751552795,0.8899240855762593,0.78,0.68,0.78,0.5837187789084182,0.8219241443108233,0.2364331218717302
431,103,31,35,0.1,0.5,0.7766666666666666,0.593261810653115,0.8581799360060229,0.7766666666666666,0.668709567585972,0.7766666666666666,0.6042995511457595,0.8080061422159225,0.25087175805635703
424,108,38,30,0.1,0.5,0.7566666666666667,0.567570111048372,0.8383750548967941,0.7566666666666667,0.6190844758956213,0.7566666666666667,0.5721904240979859,0.7894416336204931,0.1794051421827625
433,117,29,21,0.1,0.5,0.7566666666666667,0.5447016751364577,0.871808143547274,0.7566666666666667,0.6036363636363636,0.7566666666666667,0.5395677403077959,0.8030373111316681,0.13612816107766285
430,106,32,32,0.1,0.5,0.77,0.5813099943534726,0.8561917309743396,0.77,0.6511194029850746,0.77,0.5892775650310522,0.8036016587630708,0.22169815338352794
438,114,24,24,0.1,0.5,0.77,0.5609824957651044,0.886120835686053,0.77,0.6467391304347826,0.77,0.5609849207864096,0.8154380606986066,0.18919321764074146
439,107,23,31,0.1,0.5,0.7833333333333333,0.5874270656879352,0.8849143610013175,0.7833333333333333,0.6890516890516891,0.7833333333333333,0.5969742063492063,0.8217013888888888,0.25712436241738845
420,114,42,24,0.1,0.5,0.74,0.541501976284585,0.8282213438735178,0.74,0.575076608784474,0.74,0.5393338058114812,0.7764847625797306,0.11163919808562407
435,109,27,29,0.1,0.5,0.7733333333333333,0.5758516845473367,0.8732931802497019,0.7733333333333333,0.6587447478991597,0.7733333333333333,0.5818901026828719,0.8119992075041164,0.2194634962010179
441,107,6,46,0.1,0.75,0.8116666666666666,0.6436153879896478,0.9271304703835301,0.8116666666666666,0.8446799550814149,0.8116666666666666,0.6676063243044491,0.8485023491440944,0.44497795667323464
425,113,22,40,0.1,0.75,0.775,0.6061104531297978,0.8795506718720298,0.775,0.7175620578006956,0.775,0.617518592846181,0.8122228780545391,0.3038789794446668
446,100,1,53,0.1,0.75,0.8316666666666667,0.6720840461464228,0.9391406764047903,0.8316666666666667,0.8991656491656492,0.8316666666666667,0.7051826553993898,0.8635290511843775,0.5241756957016926
425,105,22,48,0.1,0.75,0.7883333333333333,0.6322542439794709,0.876459621880072,0.7883333333333333,0.743800539083558,0.7883333333333333,0.6502517544785676,0.8187332565294755,0.3591303717497779
436,112,11,41,0.1,0.75,0.795,0.621682677545291,0.914081969849834,0.795,0.7920409882088715,0.795,0.6381909547738693,0.8350954773869348,0.3770216407487944
436,104,11,49,0.1,0.75,0.8083333333333333,0.6478264683949642,0.9098784927841382,0.8083333333333333,0.8120370370370371,0.8083333333333335,0.6717896028654194,0.841146167786863,0.4295454955816152
441,109,6,44,0.1,0.75,0.8083333333333333,0.6370794402772295,0.928327557719583,0.8083333333333333,0.8409090909090908,0.8083333333333332,0.6590757494157349,0.8470575931406701,0.43234998492997456
431,117,16,36,0.1,0.75,0.7783333333333333,0.5997499671009343,0.901033469316138,0.7783333333333333,0.7394020213363279,0.7783333333333333,0.6087755852432897,0.8216886056297749,0.30906532482435417
439,103,8,50,0.1,0.75,0.815,0.6544501469491599,0.9187567077539442,0.815,0.8360160325741188,0.815,0.6808495344524366,0.8477616818175284,0.4556214464150975
437,113,10,40,0.1,0.75,0.795,0.6195332719217441,0.9179460747759208,0.795,0.7972727272727274,0.795,0.6353592798098731,0.8364181213591514,0.3770091868589378
430,110,17,43,0.1,0.75,0.7883333333333333,0.6215072158617362,0.8938763872439356,0.7883333333333333,0.7564814814814815,0.7883333333333333,0.6375415614252894,0.8245701157298401,0.3530685527480932
438,98,9,55,0.1,0.75,0.8216666666666667,0.6696714479975435,0.9136909827316461,0.8216666666666667,0.8382695895522387,0.8216666666666667,0.6990309923070072,0.8501642515700862,0.479143782482307
436,128,11,25,0.1,0.75,0.7683333333333333,0.5693950958459446,0.9266719305171733,0.7683333333333333,0.7337470449172576,0.7683333333333333,0.563531314273154,0.8266346380292967,0.25472258310357504
