_feat_fr_NH1,_feat_acceptorcount,_feat_Refractivity,_feat_CyclomaticNumber,_feat_MaximalProjectionRadius,_feat_LargestRingSize,_feat_SmallestRingSize,_feat_LengthPerpendicularToTheMaxArea,_feat_molsurfaceareaASAp,_feat_LengthPerpendicularToTheMinArea,_feat_donorcount,_feat_ProtPolarSurfaceArea,_feat_minimalprojectionsize,_feat_MolPol,_feat_RotatableBondCount,_feat_HeteroaromaticRing Count,_feat_ChainAtomCount,_feat_CarboaromaticRingCount,_feat_PolarSurfaceArea,_feat_ASA_P,_feat_Accsitecount,_feat_fr_Imine,_feat_AromaticAtomCount,_feat_fr_guanido,_feat_CarboaliphaticRingCount,_feat_VanderWaalsVolume,_feat_maximalprojectionsize,_feat_msareaVDWp,_feat_Protpsa,_feat_WienerIndex,_feat_fr_quatN,_feat_Hacceptorcount,_rxn_reactiontimeS,_feat_fr_amidine,_feat_fr_dihydropyridine,_feat_AtomCount_C,_rxn_M_inorganic,_feat_ASA,_feat_BondCount,_feat_WienerPolarity,_feat_RingAtomCount,_feat_BalabanIndex,_feat_AromaticRingCount,_feat_donsitecount,_rxn_stirrateRPM,_feat_HeteroaliphaticRingCount,_feat_CarboRingCount,_feat_fr_Ar_NH,_feat_Aliphatic AtomCount,_feat_MinimalProjectionArea,_feat_Hdonorcount,_rxn_mixingtime2S,_rxn_mixingtime1S,_feat_msareaASAp,_feat_MaximalProjectionArea,_rxn_organic-inchikey,_out_crystalscore,_feat_ASA-,_feat_AtomCount_N,_feat_MinimalProjectionRadius,_feat_fr_piperzine,_feat_ChiralCenterCount,_feat_VanderWaalsSurfaceArea,_feat_AliphaticRingCount,_feat_ASA_H,_feat_HyperWienerIndex,_feat_ASA+,_feat_fr_pyridine,_feat_fr_ArN,_feat_AvgPol,_feat_fr_NH0,_feat_fr_piperdine,_feat_molsurfaceareaVDWp,_rxn_M_acid,_rxn_M_organic,_rxn_temperatureC_actual_bulk,_feat_fr_NH2
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,1.0026655849395478,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,4,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,7.62663765053511,0.555173728744852,95.0,3
0,1,30.65,1,3.18,5,5,4.07,172.41,6.06,1,26.0,6.06,7.48,0,0,0,0,28.97,101.96,1,1,0,0,0,62.81,4.07,90.74,26.0,15,1,1,12600.0,0,0,3,0.47727083327781106,163.99,10,0,5,1.67,0,2,750.0,1,0,0,5,17.26,2,1200.0,900.0,172.41,25.56,JBOIAZWJIACNJF-UHFFFAOYSA-N,4,19.26,2,2.91,0,0,89.55,1,62.03,20,144.73,0,0,6.88,1,0,90.74,2.008655449732815,0.3757524765526101,83.0,1
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,1.0839403433646058,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,4,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,6.72501061929112,0.6086889848732114,95.0,3
0,0,40.99,1,4.01,6,6,3.87,179.39,8.0,1,27.64,8.0,11.79,0,0,1,1,27.64,51.71,0,0,6,0,0,96.22,3.87,155.97,27.64,42,1,0,12600.0,0,0,6,0.2172009696695044,249.23,15,5,6,1.82,1,3,750.0,0,1,0,1,20.14,1,1200.0,900.0,179.39,38.57,KFQARYBEAKAXIC-UHFFFAOYSA-N,4,69.84,1,3.4,0,0,155.97,0,197.52,71,179.39,0,0,10.73,0,0,155.97,7.482370603664564,0.42264519263474737,95.0,0
0,0,40.99,1,4.01,6,6,3.87,179.39,8.0,1,27.64,8.0,11.79,0,0,1,1,27.64,51.71,0,0,6,0,0,96.22,3.87,155.97,27.64,42,1,0,12600.0,0,0,6,0.3876686984456025,249.23,15,5,6,1.82,1,3,750.0,0,1,0,1,20.14,1,1200.0,900.0,179.39,38.57,KFQARYBEAKAXIC-UHFFFAOYSA-N,4,69.84,1,3.4,0,0,155.97,0,197.52,71,179.39,0,0,10.73,0,0,155.97,9.458242520656233,0.5819311416163296,95.0,0
0,0,39.35,0,3.96,0,0,6.2,195.11,7.87,1,27.64,7.87,11.42,1,0,6,0,27.64,36.88,0,0,0,0,0,110.9,6.2,207.49,27.64,28,1,0,12600.0,0,0,5,0.5174200400599577,254.69,19,3,0,3.17,0,3,750.0,0,0,0,6,27.08,1,1200.0,900.0,195.11,34.29,CQWGDVVCKBJLNX-UHFFFAOYSA-N,4,59.57,1,3.38,0,0,207.49,0,217.8,44,195.11,0,0,11.59,0,0,207.49,7.298327807636483,1.0975310822598754,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.8583863725286345,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,4,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,0.9702979166221912,1.3084441414620758,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,1.0070161671908666,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,4,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,4.77166922732026,0.9740889916842478,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.9270736344478634,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,4,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,4.779491635889637,1.112385271133096,95.0,0
0,0,21.21,0,2.67,0,0,5.08,136.92,4.81,1,27.64,4.81,4.04,0,0,2,0,27.64,61.9,0,0,0,0,0,42.58,5.08,81.16,27.64,1,1,0,12600.0,0,0,1,0.6241583888010866,191.44,7,0,0,1.0,0,3,750.0,0,0,0,2,13.88,1,1200.0,900.0,136.92,17.05,LLWRXQXPJMPHLR-UHFFFAOYSA-N,4,54.52,1,2.33,0,0,81.16,0,129.54,1,136.92,0,0,4.23,0,0,81.16,4.156684968634357,0.7147286987158066,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,1.0403049773306483,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,4,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,6.705468055850064,0.6491723353087965,95.0,3
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,1.0090067535769087,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,4,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,4.527294730633892,1.0085662865776095,95.0,3
0,0,50.8,1,5.49,6,6,5.08,207.04,10.8,1,27.64,10.8,15.04,2,0,4,1,27.64,80.92,0,0,6,0,0,135.05,5.08,224.66,27.64,127,1,0,12600.0,0,0,8,0.7414772678738264,311.27,21,10,6,2.13,1,3,750.0,0,1,0,4,25.38,1,1200.0,900.0,207.04,48.87,NOHLSFNWSBZSBW-UHFFFAOYSA-N,4,104.23,1,3.37,0,0,224.66,0,230.35,296,207.04,0,0,14.8,0,0,224.66,8.834817872402056,1.0375944853785486,95.0,0
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.08241977037197602,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,4,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,7.733594114935511,1.9268676845773247,85.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.7784848416661031,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,4,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,6.725010619291116,0.8207447183731535,95.0,3
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.5010393921903252,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,4,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,7.419717174225105,1.0861569196900096,95.0,0
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.5351749572372634,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,4,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,5.129894248491516,1.6419744997478682,95.0,0
0,0,35.09,0,4.57,0,0,5.42,202.99,9.15,1,27.64,9.15,9.57,2,0,5,0,27.64,48.89,0,0,0,0,0,93.45,5.42,173.44,27.64,20,1,0,12600.0,0,0,4,0.5235194113748973,273.98,16,2,0,2.19,0,3,750.0,0,0,0,5,18.77,1,1200.0,900.0,202.99,34.38,CALQKRVFTWDYDG-UHFFFAOYSA-N,4,70.99,1,2.69,0,0,173.44,0,225.09,35,202.99,0,0,10.0,0,0,173.44,3.928258031851681,0.5584527487058691,95.0,0
0,1,30.65,1,3.18,5,5,4.07,172.41,6.06,1,26.0,6.06,7.48,0,0,0,0,28.97,101.96,1,1,0,0,0,62.81,4.07,90.74,26.0,15,1,1,12600.0,0,0,3,0.4800871547051269,163.99,10,0,5,1.67,0,2,750.0,1,0,0,5,17.26,2,1200.0,900.0,172.41,25.56,JBOIAZWJIACNJF-UHFFFAOYSA-N,4,19.26,2,2.91,0,0,89.55,1,62.03,20,144.73,0,0,6.88,1,0,90.74,4.815048038477716,0.5173818721863286,83.0,1
0,1,30.65,1,3.18,5,5,4.07,172.41,6.06,1,26.0,6.06,7.48,0,0,0,0,28.97,101.96,1,1,0,0,0,62.81,4.07,90.74,26.0,15,1,1,12600.0,0,0,3,0.5101418989456428,163.99,10,0,5,1.67,0,2,750.0,1,0,0,5,17.26,2,1200.0,900.0,172.41,25.56,JBOIAZWJIACNJF-UHFFFAOYSA-N,4,19.26,2,2.91,0,0,89.55,1,62.03,20,144.73,0,0,6.88,1,0,90.74,7.447216794459948,0.4195449719449755,95.0,1
0,1,30.65,1,3.18,5,5,4.07,172.41,6.06,1,26.0,6.06,7.48,0,0,0,0,28.97,101.96,1,1,0,0,0,62.81,4.07,90.74,26.0,15,1,1,12600.0,0,0,3,0.0543801234512652,163.99,10,0,5,1.67,0,2,750.0,1,0,0,5,17.26,2,1200.0,900.0,172.41,25.56,JBOIAZWJIACNJF-UHFFFAOYSA-N,4,19.26,2,2.91,0,0,89.55,1,62.03,20,144.73,0,0,6.88,1,0,90.74,6.506364366874405,0.28370582011871925,95.0,1
0,0,35.02,0,3.38,0,0,5.96,175.03,5.77,1,27.64,5.77,9.57,0,0,5,0,27.64,34.38,0,0,0,0,0,93.72,5.96,177.46,27.64,16,1,0,12600.0,0,0,4,0.4235160529405573,241.69,16,0,0,3.02,0,3,750.0,0,0,0,5,25.82,1,1200.0,900.0,175.03,29.4,NLJDBTZLVTWXRG-UHFFFAOYSA-N,4,66.66,1,3.36,0,0,177.46,0,207.3,22,175.03,0,0,9.73,0,0,177.46,11.756007652793064,0.7540523294245935,95.0,0
0,0,44.29,0,5.85,0,0,5.92,246.47,11.69,1,27.64,11.69,13.27,4,0,7,0,27.64,42.47,0,0,0,0,0,127.43,5.92,234.33,27.64,56,1,0,12600.0,0,0,6,0.03827544498982883,328.43,22,4,0,2.45,0,3,750.0,0,0,0,7,20.7,1,1200.0,900.0,246.47,45.87,VNAAUNTYIONOHR-UHFFFAOYSA-N,4,81.96,1,2.89,0,0,234.33,0,285.95,126,246.47,0,0,14.07,0,0,234.33,1.7492939387356072,2.562153111297261,95.0,0
0,1,30.65,1,3.18,5,5,4.07,172.41,6.06,1,26.0,6.06,7.48,0,0,0,0,28.97,101.96,1,1,0,0,0,62.81,4.07,90.74,26.0,15,1,1,12600.0,0,0,3,0.3476956786713622,163.99,10,0,5,1.67,0,2,750.0,1,0,0,5,17.26,2,1200.0,900.0,172.41,25.56,JBOIAZWJIACNJF-UHFFFAOYSA-N,4,19.26,2,2.91,0,0,89.55,1,62.03,20,144.73,0,0,6.88,1,0,90.74,5.6018876730372655,0.4829477576618166,83.0,1
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.03587562831386972,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,4,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,7.7866191417780835,2.5253795474697927,95.0,0
0,0,21.21,0,2.67,0,0,5.08,136.92,4.81,1,27.64,4.81,4.04,0,0,2,0,27.64,61.9,0,0,0,0,0,42.58,5.08,81.16,27.64,1,1,0,12600.0,0,0,1,0.3265387219445421,191.44,7,0,0,1.0,0,3,750.0,0,0,0,2,13.88,1,1200.0,900.0,136.92,17.05,LLWRXQXPJMPHLR-UHFFFAOYSA-N,4,54.52,1,2.33,0,0,81.16,0,129.54,1,136.92,0,0,4.23,0,0,81.16,7.956605360234853,0.8609374324927258,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.7748584305690385,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,4,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,1.5002520915399715,0.6717244227404887,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.7395522877651419,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,4,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,6.695444934690348,0.8121830021103642,95.0,3
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.4109385228122429,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,4,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,7.9439118684623535,1.6016699768607123,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.2732819421629834,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,4,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,7.119444475278738,0.3514402889393844,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.9623614781587874,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,4,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,5.060720917201177,0.7169150795062671,95.0,3
0,0,41.21,1,4.29,6,6,3.97,223.51,8.57,1,27.64,8.57,11.42,0,0,2,1,27.64,84.41,0,0,6,0,0,101.09,3.97,163.01,27.64,62,1,0,12600.0,0,0,6,0.5856254788114635,256.13,15,7,6,2.19,1,3,750.0,0,1,0,2,20.46,1,1200.0,900.0,223.51,40.17,FJFIJIDZQADKEE-UHFFFAOYSA-N,4,32.62,1,3.35,0,0,163.01,0,171.72,115,223.51,0,0,10.83,0,0,163.01,6.838149033239191,0.795936373626945,95.0,0
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.6949901924909555,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,4,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,7.2144582626165255,1.4949591758484484,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,1.1483479175540017,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,4,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,3.295650099512501,0.8758583188422886,95.0,3
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,1.0457167459217844,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,4,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,3.883105640680972,1.0334373978850748,95.0,0
0,1,47.45,1,5.09,6,6,5.59,244.72,10.11,1,36.87,10.11,14.28,1,0,3,1,36.87,70.65,2,0,6,0,0,122.32,5.59,204.29,36.87,90,1,1,12600.0,0,0,7,1.0192451556134985,312.97,19,9,6,1.94,1,3,750.0,0,1,0,3,24.08,1,1200.0,900.0,244.72,45.96,QRFXELVDJSDWHX-UHFFFAOYSA-N,4,68.26,1,3.45,0,0,204.29,0,242.32,187,244.72,0,0,13.7,0,0,204.29,8.834817872402056,1.0189445573009792,95.0,0
0,0,40.99,1,4.01,6,6,3.87,179.39,8.0,1,27.64,8.0,11.79,0,0,1,1,27.64,51.71,0,0,6,0,0,96.22,3.87,155.97,27.64,42,1,0,12600.0,0,0,6,0.5462604387188036,249.23,15,5,6,1.82,1,3,750.0,0,1,0,1,20.14,1,1200.0,900.0,179.39,38.57,KFQARYBEAKAXIC-UHFFFAOYSA-N,4,69.84,1,3.4,0,0,155.97,0,197.52,71,179.39,0,0,10.73,0,0,155.97,10.366661293826605,0.6233241690163795,95.0,0
0,0,21.21,0,2.67,0,0,5.08,136.92,4.81,1,27.64,4.81,4.04,0,0,2,0,27.64,61.9,0,0,0,0,0,42.58,5.08,81.16,27.64,1,1,0,12600.0,0,0,1,0.5418359029757582,191.44,7,0,0,1.0,0,3,750.0,0,0,0,2,13.88,1,1200.0,900.0,136.92,17.05,LLWRXQXPJMPHLR-UHFFFAOYSA-N,4,54.52,1,2.33,0,0,81.16,0,129.54,1,136.92,0,0,4.23,0,0,81.16,2.7924335060985066,0.6249666339754572,95.0,0
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.7667166013951785,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,4,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,8.787572857041617,1.1367636871813445,95.0,0
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.4550516207823131,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,4,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,7.572701033487479,2.2935385559428383,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.6758463254861439,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,4,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,5.8623557844910845,0.8585322445480612,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.942079995608584,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,4,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,5.402181628984697,0.8712267697198177,95.0,3
0,0,40.99,1,4.01,6,6,3.87,179.39,8.0,1,27.64,8.0,11.79,0,0,1,1,27.64,51.71,0,0,6,0,0,96.22,3.87,155.97,27.64,42,1,0,12600.0,0,0,6,0.0374990664203007,249.23,15,5,6,1.82,1,3,750.0,0,1,0,1,20.14,1,1200.0,900.0,179.39,38.57,KFQARYBEAKAXIC-UHFFFAOYSA-N,4,69.84,1,3.4,0,0,155.97,0,197.52,71,179.39,0,0,10.73,0,0,155.97,14.538086439536848,0.154677640447691,95.0,0
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.8629934951232692,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,4,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,1.4557370357935209,0.8530095909813941,95.0,0
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.4550516207823131,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,4,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,7.572701033487479,2.2935385559428383,95.0,0
0,2,26.66,0,3.14,0,0,3.59,120.89,6.29,3,77.63,6.29,5.89,0,0,4,0,77.63,115.82,2,0,0,1,0,57.06,3.59,95.68,77.63,9,0,2,12600.0,0,0,1,0.8549788192400709,185.35,9,0,0,2.32,0,6,750.0,0,0,0,4,15.91,3,1200.0,900.0,120.89,25.66,UUDRLGYROXTISK-UHFFFAOYSA-N,4,64.46,3,3.01,0,0,95.68,0,69.53,12,120.89,0,0,5.94,0,0,95.68,5.266910654701227,0.6869191739008362,95.0,3
1,1,33.86,0,3.09,0,0,3.88,123.82,5.69,2,51.61,5.69,4.77,0,0,3,0,51.49,143.13,1,0,0,0,0,47.38,3.88,78.12,51.61,4,1,1,12600.0,0,0,1,0.7810392553019999,176.28,7,0,0,1.63,0,4,750.0,0,0,0,3,13.66,2,1200.0,900.0,123.82,19.81,QHJPGANWSLEMTI-UHFFFAOYSA-N,4,29.36,2,2.41,0,0,78.34,0,33.15,5,146.92,0,0,4.78,0,0,78.12,5.83015282375362,0.6280188748258101,95.0,0
0,0,34.96,0,3.96,0,0,5.27,189.82,7.79,1,27.64,7.79,9.57,1,0,5,0,27.64,42.54,0,0,0,0,0,93.65,5.27,172.19,27.64,18,1,0,12600.0,0,0,4,0.9735632408402998,248.05,16,2,0,2.54,0,3,750.0,0,0,0,5,22.47,1,1200.0,900.0,189.82,34.13,FCTHQYIDLRRROX-UHFFFAOYSA-N,4,58.23,1,3.12,0,0,172.19,0,205.51,28,189.82,0,0,9.83,0,0,172.19,1.826191403792604,1.941620285844856,95.0,0
0,1,30.65,1,3.18,5,5,4.07,172.41,6.06,1,26.0,6.06,7.48,0,0,0,0,28.97,101.96,1,1,0,0,0,62.81,4.07,90.74,26.0,15,1,1,12600.0,0,0,3,0.4958984083031999,163.99,10,0,5,1.67,0,2,750.0,1,0,0,5,17.26,2,1200.0,900.0,172.41,25.56,JBOIAZWJIACNJF-UHFFFAOYSA-N,4,19.26,2,2.91,0,0,89.55,1,62.03,20,144.73,0,0,6.88,1,0,90.74,4.815048038477717,0.5089339614701658,83.0,1
